chr	start	end	strand	gene_id	gene_name
chr12	116597770	116599770	+	ENSG00000258249.1	AC125603.3
chr12	116696836	116698836	+	ENSG00000257654.1	AC125603.1
chr12	116709671	116711671	-	ENSG00000111412.6	C12orf49
chr12	116948238	116950238	-	ENSG00000274554.1	AC083806.2
chr12	117038423	117040423	-	ENSG00000088992.18	TESC
chr12	117207642	117209642	-	ENSG00000089250.19	NOS1
chr12	117245051	117247051	-	ENSG00000257465.2	ELOCP32
chr12	118374850	118376850	-	ENSG00000270482.1	AC026367.1
chr12	118375055	118377055	+	ENSG00000111707.12	SUDS3
chr12	119685291	119687291	-	ENSG00000122966.16	CIT
chr12	120340830	120342830	-	ENSG00000135097.7	MSI1
chr12	120436590	120438590	+	ENSG00000111775.3	COX6A1
chr12	120436698	120438698	+	ENSG00000111780.8	AL021546.1
chr12	120443464	120445464	-	ENSG00000170855.4	TRIAP1
chr12	120444944	120446944	+	ENSG00000257218.6	GATC
chr12	120449937	120451937	-	ENSG00000219355.2	RPL31P52
chr12	120500235	120502235	-	ENSG00000278344.1	AC063943.2
chr12	120502779	120504779	-	ENSG00000110871.15	COQ5
chr12	120504071	120506071	-	ENSG00000222601.1	AC063943.1
chr12	120578264	120580264	-	ENSG00000167272.11	POP5
chr12	120593515	120595515	-	ENSG00000242137.1	RPL11P5
chr12	120628330	120630330	-	ENSG00000256008.3	AC125616.1
chr12	120739970	120741970	-	ENSG00000255946.1	AC069234.1
chr12	120977043	120979043	+	ENSG00000135100.17	HNF1A
chr12	121078342	121080342	+	ENSG00000256963.1	AC079602.3
chr12	121095527	121097527	-	ENSG00000279001.1	AC079602.4
chr12	121105543	121107543	+	ENSG00000201945.1	AC079602.1
chr12	121105720	121107720	+	ENSG00000223538.2	AC079602.2
chr12	121177419	121179419	-	ENSG00000286248.1	AC069209.2
chr12	121189368	121191368	+	ENSG00000274029.1	AC069209.1
chr12	121685687	121687687	+	ENSG00000286586.1	AC084018.4
chr12	121777254	121779254	-	ENSG00000139725.8	RHOF
chr12	121794767	121796767	-	ENSG00000212694.8	LINC01089
chr12	121796011	121798011	+	ENSG00000272849.1	AC084018.1
chr12	121799297	121801297	+	ENSG00000274292.1	AC084018.2
chr12	121802680	121804680	+	ENSG00000139718.10	SETD1B
chr12	121917092	121919092	+	ENSG00000158023.10	WDR66
chr12	122632630	122634630	+	ENSG00000274191.1	AC026333.4
chr12	122748981	122750981	-	ENSG00000256044.1	AC026333.2
chr12	122751324	122753324	+	ENSG00000139726.11	DENR
chr12	122766599	122768599	+	ENSG00000206914.1	AC027290.1
chr12	122973080	122975080	+	ENSG00000111325.16	OGFOD2
chr12	122973820	122975820	+	ENSG00000256028.2	AC026362.1
chr12	122978560	122980560	+	ENSG00000182196.13	ARL6IP4
chr12	122982980	122984980	-	ENSG00000090975.12	PITPNM2
chr12	123010167	123012167	-	ENSG00000265526.1	MIR4304
chr12	123231936	123233936	+	ENSG00000130921.8	C12orf65
chr12	123249612	123251612	-	ENSG00000111328.7	CDK2AP1
chr12	123282416	123284416	-	ENSG00000199845.1	RNA5SP375
chr12	123288609	123290609	-	ENSG00000139697.14	SBNO1
chr12	123575391	123577391	-	ENSG00000247373.3	TMED2-DT
chr12	123600577	123602577	+	ENSG00000111364.16	DDX55
chr12	123615208	123617208	+	ENSG00000206897.1	SNORA9B
chr12	123619906	123621906	-	ENSG00000111361.13	EIF2B1
chr12	123918160	123920160	-	ENSG00000119242.8	CCDC92
chr12	124323915	124325915	-	ENSG00000196498.13	NCOR2
chr12	124511722	124513722	+	ENSG00000214650.3	AC073592.1
chr12	124529222	124531222	-	ENSG00000279527.1	AC073592.7
chr12	124536344	124538344	+	ENSG00000279071.1	AC073592.3
chr12	124554405	124556405	+	ENSG00000279121.1	AC073592.5
chr12	124560369	124562369	+	ENSG00000279334.1	AC073592.6
chr12	124776356	124778356	-	ENSG00000073060.16	SCARB1
chr12	124785283	124787283	+	ENSG00000287242.1	AC073593.2
chr12	130032428	130034428	-	ENSG00000214039.9	LINC02418
chr12	130045632	130047632	+	ENSG00000256298.1	AC135388.1
chr12	130336387	130338387	+	ENSG00000125207.7	PIWIL1
chr12	130381864	130383864	+	ENSG00000279478.1	AC127071.2
chr12	130395637	130397637	-	ENSG00000060709.15	RIMBP2
chr12	130419035	130421035	-	ENSG00000256064.1	AC063926.1
chr12	131826893	131828893	+	ENSG00000198598.6	MMP17
chr12	131855920	131857920	+	ENSG00000256955.2	AC131009.2
chr12	132273891	132275891	+	ENSG00000256943.1	AC148477.3
chr12	132275849	132277849	+	ENSG00000256542.2	AC148477.2
chr12	132278756	132280756	-	ENSG00000278872.1	AC148477.5
chr12	132549229	132551229	+	ENSG00000280287.1	AC131212.3
chr12	132580497	132582497	+	ENSG00000277052.1	MIR6763
chr12	132592531	132594531	-	ENSG00000277186.1	AC131212.1
chr13	20178478	20180478	-	ENSG00000226633.2	PPIAP28
chr13	20180031	20182031	+	ENSG00000260131.1	LINC00556
chr13	20186963	20188963	-	ENSG00000165474.8	GJB2
chr13	20192912	20194912	+	ENSG00000279065.1	AL138688.1
chr13	20698807	20700807	-	ENSG00000278291.1	AL161772.1
chr13	20700627	20702627	+	ENSG00000172458.4	IL17D
chr13	20710931	20712931	+	ENSG00000279135.1	AL512652.2
chr13	20921164	20923164	-	ENSG00000236704.1	CNOT4P1
chr13	20938064	20940064	-	ENSG00000233780.3	HNRNPA1P30
chr13	20955679	20957679	-	ENSG00000234363.1	PPIAP27
chr13	20959810	20961810	+	ENSG00000213621.3	RPSAP54
chr13	21102503	21104503	-	ENSG00000225585.1	IPPKP1
chr13	21125771	21127771	-	ENSG00000275689.1	AL161613.1
chr13	21139386	21141386	-	ENSG00000252128.1	AL158032.1
chr13	21139014	21141014	+	ENSG00000150459.12	SAP18
chr13	21175158	21177158	+	ENSG00000173141.5	MRPL57
chr13	21287134	21289134	-	ENSG00000277077.1	AL158032.3
chr13	21296639	21298639	+	ENSG00000233325.3	MIPEPP3
chr13	21302362	21304362	-	ENSG00000224429.8	LINC00539
chr13	21483334	21485334	-	ENSG00000226908.1	H2BP6
chr13	22801645	22803645	+	ENSG00000253094.1	AL162853.1
chr13	22801796	22803796	+	ENSG00000237952.1	RPL7AP73
chr13	23371923	23373923	+	ENSG00000232163.2	RPLP1P13
chr13	23464276	23466276	+	ENSG00000232977.7	LINC00327
chr13	23568870	23570870	+	ENSG00000127863.15	TNFRSF19
chr13	23887342	23889342	+	ENSG00000205861.12	PCOTH
chr13	23939057	23941057	-	ENSG00000196593.9	ANKRD20A19P
chr13	26051776	26053776	-	ENSG00000231983.1	LINC00415
chr13	26487452	26489452	+	ENSG00000285929.1	AL353789.1
chr13	26685140	26687140	-	ENSG00000285935.1	AL159978.1
chr13	26903862	26905862	+	ENSG00000230256.1	FGFR1OP2P1
chr13	26965467	26967467	-	ENSG00000283579.1	AL160035.1
chr13	26976043	26978043	+	ENSG00000223782.1	RPS21P8
chr13	27170759	27172759	+	ENSG00000230641.1	USP12-AS2
chr13	27177763	27179763	-	ENSG00000275294.4	LINC02340
chr13	27249809	27251809	+	ENSG00000122026.10	RPL21
chr13	27253564	27255564	+	ENSG00000207500.1	SNORD102
chr13	27253901	27255901	+	ENSG00000207051.1	SNORA27
chr13	27268827	27270827	+	ENSG00000122035.6	RASL11A
chr13	27343187	27345187	-	ENSG00000252247.2	RNU6-70P
chr13	27371848	27373848	+	ENSG00000229609.1	LINC01079
chr13	27545413	27547413	-	ENSG00000139517.9	LNX2
chr13	27790983	27792983	+	ENSG00000169840.5	GSX1
chr13	27818876	27820876	-	ENSG00000247381.3	PLUT
chr13	27827263	27829263	+	ENSG00000207330.1	RNU6-73P
chr13	27960418	27962418	-	ENSG00000165556.10	CDX2
chr13	27977217	27979217	-	ENSG00000183463.6	URAD
chr13	27988796	27990796	-	ENSG00000242360.3	RN7SL272P
chr13	28628294	28630294	+	ENSG00000273964.1	AL359454.1
chr13	29508914	29510914	-	ENSG00000139514.13	SLC7A1
chr13	29763871	29765871	-	ENSG00000122042.10	UBL3
chr13	29918147	29920147	-	ENSG00000224405.1	LINC00572
chr13	29934271	29936271	+	ENSG00000122043.11	LINC00544
chr13	30102678	30104678	-	ENSG00000224511.2	LINC00365
chr13	30151386	30153386	-	ENSG00000232117.2	LINC00384
chr13	30152244	30154244	+	ENSG00000232643.2	LINC00385
chr13	30339767	30341767	-	ENSG00000238121.6	LINC00426
chr13	30419019	30421019	-	ENSG00000225039.1	LINC01058
chr13	30420988	30422988	+	ENSG00000236444.5	UBE2L5
chr13	30456204	30458204	-	ENSG00000189403.15	HMGB1
chr13	30552170	30554170	+	ENSG00000224117.1	PTPN2P2
chr13	30801706	30803706	+	ENSG00000237879.1	LINC00398
chr13	30879412	30881412	+	ENSG00000236094.2	LINC00545
chr13	31049215	31051215	-	ENSG00000286286.1	AL158065.1
chr13	32383160	32385160	+	ENSG00000215515.2	IFIT1P1
chr13	32584952	32586952	+	ENSG00000083642.19	PDS5B
chr13	33333179	33335179	-	ENSG00000227911.3	LINC02344
chr13	33333997	33335997	+	ENSG00000285621.1	AL138999.2
chr13	33335716	33337716	-	ENSG00000277386.1	AL138999.1
chr13	33798638	33800638	+	ENSG00000286779.1	AL139081.2
chr13	34077911	34079911	+	ENSG00000280431.1	AL160394.2
chr13	34081929	34083929	-	ENSG00000227254.1	VDAC1P12
chr13	34100211	34102211	-	ENSG00000199196.1	AL160394.1
chr13	35183794	35185794	+	ENSG00000232795.1	SCAND3P1
chr13	35768152	35770152	-	ENSG00000133083.14	DCLK1
chr13	36265668	36267668	+	ENSG00000207203.1	RNU6-71P
chr13	36738541	36740541	+	ENSG00000235306.2	GAPDHP34
chr13	36741378	36743378	-	ENSG00000223543.1	TCEAL4P1
chr13	36844331	36846331	-	ENSG00000120693.13	SMAD9
chr13	36848866	36850866	-	ENSG00000236711.2	SMAD9-IT1
chr13	37102759	37104759	-	ENSG00000180138.7	CSNK1A1L
chr13	39051519	39053519	+	ENSG00000273507.5	AL354809.1
chr13	39784915	39786915	-	ENSG00000200526.1	RNY4P14
chr13	39817241	39819241	-	ENSG00000224351.2	CDKN2AIPNLP3
chr13	40078606	40080606	-	ENSG00000215483.11	LINC00598
chr13	40469455	40471455	-	ENSG00000288542.1	AL133318.1
chr13	41215869	41217869	-	ENSG00000120662.16	MTRF1
chr13	41228680	41230680	-	ENSG00000277662.1	AL354696.1
chr13	41354057	41356057	-	ENSG00000223280.1	RNU6-57P
chr13	41384273	41386273	-	ENSG00000214222.2	TUBBP2
chr13	42038536	42040536	+	ENSG00000102780.16	DGKH
chr13	42043227	42045227	-	ENSG00000231530.1	AL157932.1
chr13	42809866	42811866	-	ENSG00000271216.2	LINC01050
chr13	42841914	42843914	-	ENSG00000229546.1	LINC00428
chr13	42885888	42887888	-	ENSG00000133106.14	EPSTI1
chr13	43213018	43215018	-	ENSG00000120658.13	ENOX1
chr13	43456965	43458965	+	ENSG00000238189.2	ENOX1-AS2
chr13	43785281	43787281	+	ENSG00000287029.1	AL162713.2
chr13	43786091	43788091	+	ENSG00000270522.1	AL162713.1
chr13	43823409	43825409	-	ENSG00000151773.13	CCDC122
chr13	43877215	43879215	-	ENSG00000274001.1	AL512506.1
chr13	43877784	43879784	+	ENSG00000179630.11	LACC1
chr13	43894225	43896225	-	ENSG00000280060.1	AL512506.2
chr13	43907169	43909169	+	ENSG00000233725.7	NRAD1
chr13	44431643	44433643	-	ENSG00000102804.15	TSC22D1
chr13	44430644	44432644	+	ENSG00000280357.1	AL138960.2
chr13	44435557	44437557	+	ENSG00000225727.3	AL139184.1
chr13	44574393	44576393	+	ENSG00000278156.2	TSC22D1-AS1
chr13	44938749	44940749	-	ENSG00000083635.8	NUFIP1
chr13	44981577	44983577	-	ENSG00000223732.2	AL359706.1
chr13	44988029	44990029	+	ENSG00000133114.18	GPALPP1
chr13	45000650	45002650	+	ENSG00000265802.2	RN7SL49P
chr13	45059229	45061229	+	ENSG00000223341.1	RN7SKP3
chr13	45389853	45391853	-	ENSG00000214455.4	RCN1P2
chr13	46288800	46290800	+	ENSG00000287863.1	AL139801.1
chr13	46295945	46297945	-	ENSG00000261097.1	LINC00563
chr13	46489430	46491430	+	ENSG00000205105.6	COX17P1
chr13	46503618	46505618	+	ENSG00000230243.1	FKBP1AP3
chr13	46551668	46553668	+	ENSG00000136141.15	LRCH1
chr13	46715923	46717923	+	ENSG00000278462.1	AL359880.1
chr13	48231112	48233112	+	ENSG00000136156.15	ITM2B
chr13	48316363	48318363	-	ENSG00000238086.5	PPP1R26P1
chr13	48327584	48329584	-	ENSG00000177197.7	PCNPP5
chr13	48340297	48342297	-	ENSG00000277684.1	AL392048.1
chr13	48570139	48572139	-	ENSG00000233456.1	LINC01077
chr13	48576474	48578474	-	ENSG00000233610.1	LINC00462
chr13	48769628	48771628	+	ENSG00000225131.2	PSME2P2
chr13	49308150	49310150	-	ENSG00000102547.19	CAB39L
chr13	49442874	49444874	+	ENSG00000136169.16	SETDB2
chr13	49660174	49662174	-	ENSG00000123179.14	EBPL
chr13	49956170	49958170	-	ENSG00000231607.12	DLEU2
chr13	49994388	49996388	+	ENSG00000204977.10	TRIM13
chr13	49995915	49997915	-	ENSG00000264864.1	MIR3613
chr13	50074070	50076070	+	ENSG00000277752.1	AL137060.8
chr13	50080343	50082343	+	ENSG00000275559.1	AL137060.5
chr13	50080669	50082669	+	ENSG00000176124.14	DLEU1
chr13	50080795	50082795	+	ENSG00000276089.1	AL137060.6
chr13	50097831	50099831	+	ENSG00000214359.3	RPL18P10
chr13	50103333	50105333	+	ENSG00000273541.1	AL137060.1
chr13	50124316	50126316	+	ENSG00000274270.1	AL137060.3
chr13	50170589	50172589	+	ENSG00000232150.3	ST13P4
chr13	50518864	50520864	-	ENSG00000186047.10	DLEU7
chr13	50908247	50910247	+	ENSG00000136104.21	RNASEH2B
chr13	51450864	51452864	+	ENSG00000236778.8	INTS6-AS1
chr13	51452664	51454664	+	ENSG00000224892.6	RPS4XP16
chr13	51582955	51584955	+	ENSG00000139668.9	WDFY2
chr13	51585924	51587924	-	ENSG00000206920.1	RNY1P6
chr13	51593419	51595419	-	ENSG00000242893.3	RN7SL413P
chr13	51596916	51598916	+	ENSG00000224451.2	ATP5PBP1
chr13	51907718	51909718	-	ENSG00000232872.2	CTAGE3P
chr13	51919751	51921751	+	ENSG00000279677.1	AL162377.2
chr13	51929936	51931936	-	ENSG00000123191.15	ATP7B
chr13	52127391	52129391	+	ENSG00000273523.1	AL139082.1
chr13	52132139	52134139	-	ENSG00000136098.17	NEK3
chr13	53192167	53194167	+	ENSG00000279325.1	AL136359.1
chr13	53198481	53200481	+	ENSG00000225510.2	PCDH8P1
chr13	73844183	73846183	-	ENSG00000279463.1	AL159972.1
chr13	74286570	74288570	+	ENSG00000286330.1	AL353660.1
chr13	74288600	74290600	-	ENSG00000206617.1	RNY1P5
chr13	75237444	75239444	-	ENSG00000214249.3	CTAGE11P
chr13	75248980	75250980	+	ENSG00000223880.1	LINC01078
chr13	75688056	75690056	-	ENSG00000230902.1	FAM204CP
chr13	75869538	75871538	+	ENSG00000178734.5	LMO7DN
chr13	75875386	75877386	+	ENSG00000223458.2	LMO7DN-IT1
chr13	77778223	77780223	+	ENSG00000225579.2	EDNRB-AS1
chr13	94958541	94960541	+	ENSG00000260962.1	LINC00557
chr13	94960271	94962271	-	ENSG00000287635.1	AL139381.1
chr13	95392549	95394549	+	ENSG00000271492.1	MEMO1P5
chr13	95432104	95434104	+	ENSG00000134873.10	CLDN10
chr13	95648233	95650233	-	ENSG00000247400.4	DNAJC3-DT
chr13	97219934	97221934	+	ENSG00000139793.18	MBNL2
chr13	98141062	98143062	+	ENSG00000152767.17	FARP1
chr13	98434905	98436905	-	ENSG00000231194.1	FARP1-AS1
chr13	98444685	98446685	-	ENSG00000102572.14	STK24
chr13	98640314	98642314	-	ENSG00000233662.1	CALM2P4
chr13	98670480	98672480	+	ENSG00000243366.3	RN7SL60P
chr13	98683301	98685301	-	ENSG00000088386.17	SLC15A1
chr13	98830584	98832584	+	ENSG00000229918.1	DOCK9-AS1
chr13	99172093	99174093	+	ENSG00000230871.1	RPS6P23
chr13	99180723	99182723	-	ENSG00000228889.7	UBAC2-AS1
chr13	99428711	99430711	-	ENSG00000285448.1	AL136961.1
chr13	99444811	99446811	+	ENSG00000125304.10	TM9SF2
chr13	99641559	99643559	+	ENSG00000263615.1	MIR4306
chr13	99973026	99975026	-	ENSG00000288060.1	AL355338.1
chr13	99980284	99982284	+	ENSG00000043355.12	ZIC2
chr13	100529664	100531664	-	ENSG00000134864.10	GGACT
chr13	102588872	102590872	-	ENSG00000261057.1	LINC00555
chr13	102592838	102594838	-	ENSG00000276957.1	AL158063.1
chr13	102595486	102597486	+	ENSG00000134900.12	TPP2
chr13	106541173	106543173	-	ENSG00000134884.15	ARGLU1
chr13	107867323	107869323	+	ENSG00000286343.1	AL359436.1
chr13	107868883	107870883	+	ENSG00000274718.1	AL136964.1
chr13	108333854	108335854	+	ENSG00000283384.1	AL138694.1
chr13	109784331	109786331	+	ENSG00000275741.1	AL162497.1
chr13	109803817	109805817	+	ENSG00000275248.1	AL355810.1
chr13	110097351	110099351	-	ENSG00000265885.2	RN7SL783P
chr13	110121708	110123708	+	ENSG00000279965.1	AL390755.2
chr13	110612582	110614582	-	ENSG00000275880.1	AL139385.1
chr13	110613960	110615960	+	ENSG00000213995.11	NAXD
chr13	110809176	110811176	-	ENSG00000259831.1	LINC00567
chr13	110935259	110937259	+	ENSG00000227105.1	PARP1P1
chr13	110944978	110946978	-	ENSG00000275989.2	AL442128.1
chr13	112050578	112052578	+	ENSG00000200072.1	AL138691.1
chr13	112055345	112057345	+	ENSG00000224243.2	SOX1-OT
chr13	112602328	112604328	-	ENSG00000277159.1	AL139384.2
chr13	112645544	112647544	+	ENSG00000197595.4	ATP11AUN
chr13	113261420	113263420	+	ENSG00000277942.1	MIR8075
chr13	113399110	113401110	-	ENSG00000153531.13	ADPRHL1
chr13	113953205	113955205	-	ENSG00000283199.3	C13orf46
chr14	20310868	20312868	-	ENSG00000100814.18	CCNB1IP1
chr14	20316449	20318449	+	ENSG00000287735.1	AL355075.6
chr14	20322679	20324679	-	ENSG00000222489.1	SNORA79B
chr14	20325950	20327950	-	ENSG00000238344.1	SNORD126
chr14	20413487	20415487	+	ENSG00000200225.1	RNA5SP382
chr14	20425352	20427352	-	ENSG00000185271.9	KLHL33
chr14	20616144	20618144	-	ENSG00000239327.1	AL163195.1
chr14	20677911	20679911	+	ENSG00000199461.1	AL163636.1
chr14	20682677	20684677	+	ENSG00000214274.9	ANG
chr14	20683060	20685060	+	ENSG00000258818.4	RNASE4
chr14	20683087	20685087	+	ENSG00000259171.1	AL163636.3
chr14	20988270	20990270	+	ENSG00000165792.17	METTL17
chr14	20995337	20997337	-	ENSG00000258471.2	AL161668.3
chr14	20997755	20999755	+	ENSG00000165794.10	SLC39A2
chr14	21418120	21420120	+	ENSG00000258870.1	EIF4EBP1P1
chr14	22468541	22470541	-	ENSG00000256590.2	TRDV3
chr14	22473816	22475816	+	ENSG00000211831.2	TRAJ61
chr14	22474806	22476806	+	ENSG00000249446.2	TRAJ60
chr14	22475053	22477053	+	ENSG00000211832.2	TRAJ59
chr14	22476207	22478207	+	ENSG00000211833.1	TRAJ58
chr14	22477372	22479372	+	ENSG00000211834.1	TRAJ57
chr14	22478021	22480021	+	ENSG00000211835.1	TRAJ56
chr14	22555811	22557811	-	ENSG00000259054.1	LINC02332
chr14	22555140	22557140	+	ENSG00000259003.1	AC243965.1
chr14	22564407	22566407	-	ENSG00000129562.11	DAD1
chr14	22828379	22830379	+	ENSG00000172590.18	MRPL52
chr14	22835060	22837060	+	ENSG00000157227.13	MMP14
chr14	22852116	22854116	-	ENSG00000212335.1	AL135998.3
chr14	22866318	22868318	+	ENSG00000199716.1	AL135998.1
chr14	22870240	22872240	+	ENSG00000197324.9	LRP10
chr14	22970677	22972677	-	ENSG00000129474.16	AJUBA
chr14	23058064	23060064	-	ENSG00000100813.14	ACIN1
chr14	23116804	23118804	-	ENSG00000092067.5	CEBPE
chr14	23292352	23294352	+	ENSG00000270433.1	H3P37
chr14	23295152	23297152	-	ENSG00000235194.9	PPP1R3E
chr14	23297290	23299290	+	ENSG00000129473.9	BCL2L2
chr14	23305335	23307335	+	ENSG00000258643.5	BCL2L2-PABPN1
chr14	23617701	23619701	+	ENSG00000274002.1	AL135999.3
chr14	23628615	23630615	+	ENSG00000100867.14	DHRS2
chr14	23921747	23923747	-	ENSG00000259334.1	LINC00596
chr14	23937719	23939719	-	ENSG00000215256.4	DHRS4-AS1
chr14	24069337	24071337	+	ENSG00000100884.9	CPNE6
chr14	24079607	24081607	-	ENSG00000129535.12	NRL
chr14	24138459	24140459	-	ENSG00000100908.14	EMC9
chr14	24142862	24144862	-	ENSG00000100911.16	PSME2
chr14	24142989	24144989	-	ENSG00000283856.1	MIR7703
chr14	24145183	24147183	+	ENSG00000092098.17	RNF31
chr14	24146048	24148048	+	ENSG00000259529.2	AL136295.5
chr14	24157103	24159103	+	ENSG00000199804.1	RNA5SP383
chr14	24159765	24161765	+	ENSG00000213928.9	IRF9
chr14	24331810	24333810	-	ENSG00000258973.1	AL096870.1
chr14	24335525	24337525	-	ENSG00000129465.16	RIPK3
chr14	24426045	24428045	-	ENSG00000139899.11	CBLN3
chr14	24427786	24429786	+	ENSG00000100441.10	KHNYN
chr14	24439266	24441266	-	ENSG00000100445.17	SDR39U1
chr14	24809156	24811156	-	ENSG00000168952.15	STXBP6
chr14	24816885	24818885	+	ENSG00000288100.1	AL161663.2
chr14	25123967	25125967	-	ENSG00000258098.2	LINC02286
chr14	28758830	28760830	+	ENSG00000288572.1	AL049777.1
chr14	28765287	28767287	+	ENSG00000176165.12	FOXG1
chr14	28770176	28772176	+	ENSG00000186960.12	LINC01551
chr14	29575979	29577979	-	ENSG00000184304.15	PRKD1
chr14	30962847	30964847	+	ENSG00000258886.2	HIGD1AP17
chr14	31099612	31101612	-	ENSG00000092148.13	HECTD1
chr14	31111069	31113069	-	ENSG00000258640.3	RPL21P5
chr14	31141439	31143439	+	ENSG00000207440.1	RNU6-541P
chr14	31488456	31490456	+	ENSG00000151413.17	NUBPL
chr14	31925301	31927301	-	ENSG00000257472.1	AL355112.1
chr14	31943353	31945353	+	ENSG00000258474.1	LINC02313
chr14	32074446	32076446	-	ENSG00000258655.2	ARHGAP5-AS1
chr14	32074614	32076614	+	ENSG00000100852.13	ARHGAP5
chr14	32241024	32243024	-	ENSG00000258619.2	AL136298.2
chr14	34659064	34661064	-	ENSG00000275978.1	AL445883.1
chr14	34844800	34846800	-	ENSG00000251726.1	RNU7-41P
chr14	35043407	35045407	+	ENSG00000151327.12	FAM177A1
chr14	35143521	35145521	-	ENSG00000241052.1	RPL23AP70
chr14	35218523	35220523	-	ENSG00000282625.1	MRPL57P8
chr14	35220674	35222674	+	ENSG00000282308.1	DPRXP3
chr14	35234680	35236680	-	ENSG00000256243.2	RPL7AP3
chr14	35401011	35403011	-	ENSG00000100906.10	NFKBIA
chr14	35428760	35430760	+	ENSG00000259022.2	DNAJC8P1
chr14	37433969	37435969	-	ENSG00000207046.1	RNU6-886P
chr14	37562547	37564547	+	ENSG00000258414.1	AL121790.1
chr14	37589052	37591052	-	ENSG00000129514.7	FOXA1
chr14	37718925	37720925	+	ENSG00000200385.1	AL136296.1
chr14	38725775	38727775	+	ENSG00000258948.2	KRT8P1
chr14	39101640	39103640	+	ENSG00000258651.1	SEC23A-AS1
chr14	39106842	39108842	+	ENSG00000258591.2	PPIAP4
chr14	44923819	44925819	-	ENSG00000179454.13	KLHL28
chr14	45109383	45111383	+	ENSG00000239043.1	SNORD127
chr14	45115099	45117099	-	ENSG00000100442.11	FKBP3
chr14	49628791	49630791	-	ENSG00000258450.1	AL139099.3
chr14	49853116	49855116	-	ENSG00000278771.1	RN7SL3
chr14	49860676	49862676	-	ENSG00000282885.2	AL627171.4
chr14	49862050	49864050	-	ENSG00000274012.1	RN7SL2
chr14	49861572	49863572	+	ENSG00000278002.1	AL627171.3
chr14	50108132	50110132	-	ENSG00000100483.14	VCPKMT
chr14	50310824	50312824	+	ENSG00000125375.15	DMAC2L
chr14	50326026	50328026	-	ENSG00000259071.1	AL359397.2
chr14	50328904	50330904	-	ENSG00000100490.9	CDKL1
chr14	50531009	50533009	+	ENSG00000198513.12	ATL1
chr14	50955759	50957759	-	ENSG00000258711.2	AL358334.2
chr14	51649016	51651016	-	ENSG00000273888.1	FRMD6-AS1
chr14	51762556	51764556	-	ENSG00000258550.1	OR7E106P
chr14	51763776	51765776	+	ENSG00000258535.1	AL079307.1
chr14	51771289	51773289	-	ENSG00000258849.1	OR7E159P
chr14	52705678	52707678	+	ENSG00000100519.12	PSMC6
chr14	52949932	52951932	+	ENSG00000288045.1	AL352979.4
chr14	53949236	53951236	-	ENSG00000125378.16	BMP4
chr14	53953171	53955171	+	ENSG00000287156.1	AL138479.2
chr14	54564617	54566617	+	ENSG00000020577.14	SAMD4A
chr14	54684253	54686253	-	ENSG00000285774.2	AL133444.1
chr14	55413041	55415041	-	ENSG00000182521.5	TBPL2
chr14	55413056	55415056	-	ENSG00000239199.1	RPL21P6
chr14	56116816	56118816	-	ENSG00000277763.1	AL138995.1
chr14	56116314	56118314	+	ENSG00000139946.10	PELI2
chr14	56486854	56488854	+	ENSG00000070269.14	TMEM260
chr14	56512831	56514831	+	ENSG00000258803.1	AL355103.1
