chr	start	end	strand	gene_id	gene_name
chr11	6608667	6610135	-	ENSG00000254641.1	AC091564.3
chr11	6610883	6616594	-	ENSG00000285338.1	AC091564.7
chr11	6612768	6619448	-	ENSG00000166340.17	TPP1
chr11	6680385	6683340	-	ENSG00000158042.9	MRPL17
chr11	6685891	6686369	-	ENSG00000241678.1	AC091564.1
chr11	6713536	6746439	-	ENSG00000254838.5	GVINP1
chr11	7088998	7091148	+	ENSG00000170748.7	RBMXL2
chr11	7238778	7469043	+	ENSG00000170743.17	SYT9
chr11	7418826	7513644	-	ENSG00000251364.7	AC107884.1
chr11	7485388	7511377	+	ENSG00000183801.8	OLFML1
chr11	7513298	7657127	+	ENSG00000166387.13	PPFIBP2
chr11	7568866	7572046	-	ENSG00000254864.1	AC107884.2
chr11	7665100	7677222	-	ENSG00000166394.15	CYB5R2
chr11	7689437	7706421	-	ENSG00000183378.12	OVCH2
chr11	7698951	7699393	-	ENSG00000275612.1	AC104237.2
chr11	7699562	7699988	-	ENSG00000276668.1	AC104237.3
chr11	7704628	7882947	-	ENSG00000271758.2	AC044810.3
chr11	7705288	7709517	+	ENSG00000254707.1	AC104237.1
chr11	7957537	7965426	-	ENSG00000182261.4	NLRP10
chr11	7970251	8001862	+	ENSG00000175390.14	EIF3F
chr11	7977481	7977708	+	ENSG00000254642.1	COX6CP5
chr11	8011278	8016520	-	ENSG00000255420.2	CASC23
chr11	8019244	8106112	+	ENSG00000166402.8	TUB
chr11	8224309	8268716	-	ENSG00000166407.14	LMO1
chr11	8391868	8594289	-	ENSG00000130413.15	STK33
chr11	8555016	8555146	+	ENSG00000252778.1	AP006442.1
chr11	8612037	8682694	-	ENSG00000166436.16	TRIM66
chr11	8679089	8680913	+	ENSG00000254900.1	AC091053.2
chr11	8682788	8714759	+	ENSG00000166441.13	RPL27A
chr11	8684227	8684356	+	ENSG00000200983.1	SNORA3A
chr11	8685439	8685569	+	ENSG00000212607.1	SNORA3B
chr11	8693351	8910951	-	ENSG00000166444.19	DENND2B
chr11	8693357	8696607	+	ENSG00000254665.1	AC091053.1
chr11	8768778	8810231	+	ENSG00000255159.1	AC026894.3
chr11	8937579	8938211	-	ENSG00000176009.3	ASCL3
chr11	8943380	8943467	-	ENSG00000223080.1	AC026894.2
chr11	8947202	8965011	-	ENSG00000175348.11	TMEM9B
chr11	8964510	8977527	+	ENSG00000254860.6	TMEM9B-AS1
chr11	8980576	9004049	-	ENSG00000175352.11	NRIP3
chr11	9004093	9067776	+	ENSG00000253973.3	AC079296.1
chr11	9019498	9138114	-	ENSG00000175356.13	SCUBE2
chr11	9138825	9265350	-	ENSG00000184014.8	DENND5A
chr11	9384652	9448127	+	ENSG00000205339.10	IPO7
chr11	9428773	9428954	+	ENSG00000201998.1	SNORA23
chr11	9430356	9433486	-	ENSG00000254397.1	AC132192.1
chr11	9460319	9528524	+	ENSG00000166478.10	ZNF143
chr11	9573670	9593457	+	ENSG00000166483.11	WEE1
chr11	9606142	9606609	+	ENSG00000243964.1	RPL23AP65
chr11	9631008	9631359	-	ENSG00000255463.1	AC011979.2
chr11	9664077	9752993	+	ENSG00000133789.15	SWAP70
chr11	9754770	9759533	-	ENSG00000245522.2	LINC02709
chr11	9758268	9811335	+	ENSG00000246273.8	SBF2-AS1
chr11	9778667	10294207	-	ENSG00000133812.15	SBF2
chr11	9839143	9929263	+	ENSG00000255476.1	AC011092.2
chr11	9958744	9959790	-	ENSG00000254765.1	AC011092.1
chr11	9982753	10000290	+	ENSG00000286561.1	AC011092.3
chr11	10302657	10303704	-	ENSG00000254554.1	AC080023.1
chr11	10305073	10307397	+	ENSG00000148926.10	ADM
chr11	10308313	10507579	+	ENSG00000133805.15	AMPD3
chr11	10399192	10399317	-	ENSG00000221574.1	RNU6ATAC33P
chr11	10507894	10509186	-	ENSG00000255823.5	MTRNR2L8
chr11	10508270	10508326	-	ENSG00000283813.1	MIR4485
chr11	10511673	10541230	-	ENSG00000110315.7	RNF141
chr11	10541258	10599936	+	ENSG00000177112.8	MRVI1-AS1
chr11	10556966	10611689	-	ENSG00000133800.9	LYVE1
chr11	10573091	10693988	-	ENSG00000072952.18	MRVI1
chr11	10725903	10726004	+	ENSG00000206858.1	AC116535.1
chr11	10751246	10801625	+	ENSG00000198730.9	CTR9
chr11	10797050	10808940	-	ENSG00000110321.17	EIF4G2
chr11	10801467	10801608	-	ENSG00000238622.1	SNORD97
chr11	10812074	10858796	-	ENSG00000236287.8	ZBED5
chr11	10858179	10908972	+	ENSG00000247271.7	ZBED5-AS1
chr11	11020883	11183611	+	ENSG00000254401.2	LINC02752
chr11	11239759	11240280	+	ENSG00000255123.1	MTND5P21
chr11	11243188	11243715	-	ENSG00000255260.1	KC877392.1
chr11	11270877	11622005	-	ENSG00000110328.6	GALNT18
chr11	11759101	11759433	-	ENSG00000255309.1	AC131935.1
chr11	11781971	11811530	-	ENSG00000286959.1	AC104383.1
chr11	11783135	11783222	-	ENSG00000278529.1	MIR8070
chr11	11841423	11961887	+	ENSG00000170242.18	USP47
chr11	11856490	11856859	-	ENSG00000255492.1	H3P33
chr11	12030875	12061785	+	ENSG00000254486.1	LINC02547
chr11	12066929	12073014	+	ENSG00000254991.1	AC124276.1
chr11	12094008	12359144	+	ENSG00000133816.15	MICAL2
chr11	12261426	12263173	-	ENSG00000254680.1	AC079329.1
chr11	12303533	12308216	+	ENSG00000254983.1	AC025300.1
chr11	12377563	12535356	+	ENSG00000197702.14	PARVA
chr11	12538083	12540967	-	ENSG00000254847.1	AC009806.1
chr11	12619326	12668495	+	ENSG00000286521.1	AC107881.1
chr11	12674421	12944737	+	ENSG00000187079.18	TEAD1
chr11	12822435	12823667	-	ENSG00000254688.1	AC013549.3
chr11	12904817	12904988	-	ENSG00000252329.1	AC013549.2
chr11	12961541	12989597	-	ENSG00000251381.8	LINC00958
chr11	13054615	13134839	-	ENSG00000255558.1	AC013762.1
chr11	13152200	13152348	+	ENSG00000255018.1	AC022878.1
chr11	13276652	13387266	+	ENSG00000133794.18	ARNTL
chr11	13353208	13353523	+	ENSG00000222162.1	RN7SKP151
chr11	13756027	13757560	+	ENSG00000255075.1	CENPUP1
chr11	13758111	13758345	-	ENSG00000255088.1	AC013828.2
chr11	13784017	13848002	+	ENSG00000255411.3	LINC02548
chr11	13962723	14268133	+	ENSG00000262655.4	SPON1
chr11	14262846	14273691	-	ENSG00000254418.1	SPON1-AS1
chr11	14277922	14364506	-	ENSG00000133818.14	RRAS2
chr11	14440787	14441677	+	ENSG00000255074.1	AC018523.1
chr11	14443440	14500027	-	ENSG00000129083.12	COPB1
chr11	14478892	14478953	+	ENSG00000251991.1	RNU7-49P
chr11	14493783	14520344	-	ENSG00000256206.2	AC018523.2
chr11	14504874	14643635	-	ENSG00000129084.17	PSMA1
chr11	14643804	14872044	+	ENSG00000152270.9	PDE3B
chr11	14877440	14892252	-	ENSG00000186104.10	CYP2R1
chr11	14904997	15082342	+	ENSG00000175868.14	CALCB
chr11	14907518	14907986	+	ENSG00000253179.1	CALCP
chr11	15112424	15247208	+	ENSG00000188487.11	INSC
chr11	15552855	15604169	+	ENSG00000254946.2	LINC02751
chr11	15571817	15622447	-	ENSG00000254789.3	AC073172.1
chr11	15605484	15705376	+	ENSG00000254695.2	AC087379.2
chr11	15701265	15758898	-	ENSG00000254645.2	AC087379.1
chr11	15910528	15930951	+	ENSG00000254661.3	LINC02682
chr11	15966449	16739591	-	ENSG00000110693.18	SOX6
chr11	15969533	15969621	-	ENSG00000284094.1	MIR6073
chr11	16613132	16758340	+	ENSG00000110696.10	C11orf58
chr11	16777297	17014414	-	ENSG00000166689.16	PLEKHA7
chr11	17013998	17053024	+	ENSG00000184669.9	OR7E14P
chr11	17074388	17077715	-	ENSG00000110700.7	RPS13
chr11	17074654	17074744	-	ENSG00000272034.1	SNORD14A
chr11	17208153	17349980	+	ENSG00000070081.17	NUCB2
chr11	17228279	17229151	+	ENSG00000197149.5	AC107956.1
chr11	17351800	17377341	+	ENSG00000188211.9	NCR3LG1
chr11	17380649	17383531	+	ENSG00000260196.1	AC124798.1
chr11	17385859	17389331	-	ENSG00000187486.5	KCNJ11
chr11	17392498	17476879	-	ENSG00000006071.14	ABCC8
chr11	17476595	17492367	+	ENSG00000287898.1	AC124798.3
chr11	17493895	17544416	-	ENSG00000006611.16	USH1C
chr11	17547373	17647150	+	ENSG00000188162.11	OTOG
chr11	17719571	17722136	+	ENSG00000129152.4	MYOD1
chr11	17734774	17856804	+	ENSG00000129159.7	KCNC1
chr11	17788048	18013047	-	ENSG00000129158.11	SERGEF
chr11	18000542	18022931	-	ENSG00000255448.1	AC055860.1
chr11	18069935	18106087	-	ENSG00000166788.10	SAAL1
chr11	18106583	18106841	+	ENSG00000255254.1	HIGD1AP5
chr11	18112472	18116132	-	ENSG00000166787.3	SAA3P
chr11	18120955	18138480	+	ENSG00000179826.6	MRGPRX3
chr11	18140186	18189495	-	ENSG00000255470.1	AC090099.1
chr11	18142341	18145142	+	ENSG00000285562.1	AC090099.2
chr11	18153277	18154255	+	ENSG00000254857.1	MRGPRX12P
chr11	18387787	18387860	+	ENSG00000264603.1	MIR3159
chr11	18394560	18408425	+	ENSG00000134333.14	LDHA
chr11	18405609	18406731	+	ENSG00000256006.1	AC084117.1
chr11	18412318	18452063	+	ENSG00000166796.12	LDHC
chr11	18468336	18526951	-	ENSG00000074319.13	TSG101
chr11	18507608	18508820	-	ENSG00000256588.1	AC027544.2
chr11	18511043	18511475	-	ENSG00000256361.1	AC027544.1
chr11	18529609	18588747	-	ENSG00000151116.17	UEVLD
chr11	18538885	18539189	+	ENSG00000274589.1	AC027544.4
chr11	18704305	18726230	-	ENSG00000179057.13	IGSF22
chr11	18706537	18740568	+	ENSG00000254966.1	AC103974.1
chr11	18727928	18792721	-	ENSG00000110786.18	PTPN5
chr11	18761664	18764965	+	ENSG00000286998.1	AC103974.2
chr11	19054455	19060717	-	ENSG00000183695.3	MRGPRX2
chr11	19117099	19176422	+	ENSG00000177054.14	ZDHHC13
chr11	19182030	19210571	-	ENSG00000129170.10	CSRP3
chr11	19196775	19281426	+	ENSG00000255308.1	CSRP3-AS1
chr11	19224063	19241620	-	ENSG00000129173.13	E2F8
chr11	19274540	19275269	-	ENSG00000254544.1	PCNAP4
chr11	19299883	19308358	+	ENSG00000255160.5	AC009652.1
chr11	19350724	20121601	+	ENSG00000166833.21	NAV2
chr11	19575310	19575372	+	ENSG00000265210.1	MIR4486
chr11	19760004	19760083	-	ENSG00000264309.1	MIR4694
chr11	20119684	20120632	-	ENSG00000254894.1	NAV2-AS1
chr11	20131730	20135465	+	ENSG00000279266.1	AC068860.1
chr11	20363685	20383783	+	ENSG00000109854.13	HTATIP2
chr11	20387558	20509338	+	ENSG00000185238.13	PRMT3
chr11	20596522	20596979	-	ENSG00000286382.1	AC090707.2
chr11	20599400	20659285	+	ENSG00000165970.11	SLC6A5
chr11	20669551	21575686	+	ENSG00000165973.19	NELL1
chr11	20670425	20671297	-	ENSG00000254906.1	AC090707.1
chr11	21799934	22283357	+	ENSG00000171714.11	ANO5
chr11	22010402	22170001	-	ENSG00000287962.1	AC116534.1
chr11	22283730	22338245	-	ENSG00000254768.6	AC104009.1
chr11	22338381	22379503	+	ENSG00000091664.9	SLC17A6
chr11	22625509	22813055	+	ENSG00000148935.11	GAS2
chr11	22829380	22945393	+	ENSG00000246225.7	AC006299.1
chr11	26188842	26663289	+	ENSG00000134343.14	ANO3
chr11	26244640	26269415	-	ENSG00000287227.1	AC021698.1
chr11	26285578	26331289	-	ENSG00000254819.2	ANO3-AS1
chr11	26559032	26572263	-	ENSG00000169550.14	MUC15
chr11	26667020	26723427	-	ENSG00000148942.15	SLC5A12
chr11	26994112	26997087	+	ENSG00000176971.4	FIBIN
chr11	27040725	27127809	+	ENSG00000129151.9	BBOX1
chr11	27047186	27220113	-	ENSG00000254560.6	BBOX1-AS1
chr11	27330827	27363234	-	ENSG00000109881.17	CCDC34
chr11	27365961	27472790	-	ENSG00000205213.14	LGR4
chr11	27471729	27482433	+	ENSG00000254862.5	LGR4-AS1
chr11	27483850	27484128	+	ENSG00000242527.1	AC100771.1
chr11	27494418	27506769	-	ENSG00000148943.12	LIN7C
chr11	27506830	27698231	+	ENSG00000245573.9	BDNF-AS
chr11	27654893	27722058	-	ENSG00000176697.19	BDNF
chr11	27696312	27877648	-	ENSG00000255496.1	AC103796.1
chr11	28108248	28527041	+	ENSG00000169519.21	METTL15
chr11	28516832	28519341	+	ENSG00000254606.1	AC013714.1
chr11	28702607	29064322	+	ENSG00000249867.6	LINC02742
chr11	29159956	29266734	+	ENSG00000254526.1	AC090791.1
chr11	29335878	29989328	-	ENSG00000254530.2	LINC02755
chr11	30044053	30322988	-	ENSG00000254532.2	AL358944.1
chr11	30323104	30338223	+	ENSG00000152219.5	ARL14EP
chr11	30384493	30586872	-	ENSG00000066382.16	MPPED2
chr11	30584130	30632583	+	ENSG00000254489.2	MPPED2-AS1
chr11	30773913	30850559	+	ENSG00000287373.1	AL122014.1
chr11	30830369	31369810	-	ENSG00000170959.14	DCDC1
chr11	31280672	31280987	-	ENSG00000255370.1	CYCSP25
chr11	31369840	31432835	+	ENSG00000170946.15	DNAJC24
chr11	31509755	31790324	+	ENSG00000109911.19	ELP4
chr11	31618124	31767953	-	ENSG00000228061.7	AC131571.1
chr11	31812307	32002405	+	ENSG00000281880.2	PAUPAR
chr11	31812391	32104665	+	ENSG00000285283.1	AL035078.4
chr11	32035979	32041318	-	ENSG00000254584.2	AL035078.1
chr11	32052843	32053260	-	ENSG00000254836.1	AL035078.3
chr11	32064912	32072173	+	ENSG00000254627.1	AL035078.2
chr11	32112049	32343409	-	ENSG00000227160.3	THEM7P
chr11	32132657	32143723	+	ENSG00000255375.3	AL078612.3
chr11	32602246	32794658	-	ENSG00000186714.12	CCDC73
chr11	32892820	32993316	+	ENSG00000060749.15	QSER1
chr11	33039417	33105943	+	ENSG00000176148.16	TCP11L1
chr11	33075566	33076460	-	ENSG00000213713.3	PIGCP1
chr11	33076149	33079454	+	ENSG00000280798.1	LINC00294
chr11	33077188	33162371	-	ENSG00000176102.13	CSTF3
chr11	33161657	33191598	+	ENSG00000247151.7	CSTF3-DT
chr11	33171381	33171490	-	ENSG00000206808.1	AC131263.2
chr11	33256672	33357023	+	ENSG00000110422.12	HIPK3
chr11	33376083	33674102	+	ENSG00000110427.16	KIAA1549L
chr11	33665220	33696701	-	ENSG00000255202.1	AL049629.1
chr11	33698261	33700801	-	ENSG00000205177.6	C11orf91
chr11	33698261	33722467	-	ENSG00000284969.1	AL049629.2
chr11	33703010	33736491	-	ENSG00000085063.16	CD59
chr11	33740939	33774543	-	ENSG00000110429.14	FBXO3
chr11	33804768	33805641	+	ENSG00000255169.1	LINC02722
chr11	33810145	33811178	+	ENSG00000254619.1	AC113192.1
chr11	33813873	33822378	-	ENSG00000255133.2	LINC02721
chr11	33858576	33892076	-	ENSG00000135363.12	LMO2
chr11	34105617	34147670	+	ENSG00000135372.9	NAT10
chr11	34150987	34358010	-	ENSG00000166016.6	ABTB2
chr11	34189174	34189275	+	ENSG00000201867.1	AC090469.1
chr11	34438934	34472060	+	ENSG00000121691.7	CAT
chr11	34478793	34525193	-	ENSG00000135374.10	ELF5
chr11	34533014	34557924	-	ENSG00000255271.1	AL137224.1
chr11	34570876	34573982	+	ENSG00000255427.1	LINC02707
chr11	34742906	34743199	+	ENSG00000270491.1	AL359999.1
chr11	34853094	34916379	-	ENSG00000149089.13	APIP
chr11	34915829	35020591	+	ENSG00000110435.12	PDHX
chr11	34941837	34941920	+	ENSG00000251862.2	MIR1343
chr11	35251205	35420063	-	ENSG00000110436.13	SLC1A2
chr11	35419057	35421002	+	ENSG00000255542.1	AC090625.2
chr11	35431823	35530300	-	ENSG00000149090.11	PAMR1
chr11	35579430	35585310	-	ENSG00000254669.1	AL135934.1
chr11	35618460	35620865	+	ENSG00000179431.7	FJX1
chr11	35662775	35818007	+	ENSG00000166326.7	TRIM44
chr11	35824192	35838523	+	ENSG00000285705.1	AC090692.2
chr11	35943981	36232136	+	ENSG00000179241.13	LDLRAD3
chr11	36269284	36289449	-	ENSG00000110442.12	COMMD9
chr11	36296288	36465204	+	ENSG00000135362.14	PRR5L
chr11	36483769	36510272	-	ENSG00000175104.15	TRAF6
chr11	37938601	37954663	+	ENSG00000254516.1	LINC02760
chr11	38618264	38646384	-	ENSG00000255175.6	LINC02759
chr11	38646451	38686323	+	ENSG00000254562.7	LINC01493
chr11	40107244	40112599	-	ENSG00000279675.1	AC080100.1
chr11	40114203	41459773	-	ENSG00000148948.8	LRRC4C
chr11	41394595	41426504	+	ENSG00000255132.1	AC090138.1
chr11	41518895	41714492	-	ENSG00000255388.6	LINC02741
chr11	41660030	41660221	+	ENSG00000255563.1	AC021006.2
chr11	41714534	41857733	+	ENSG00000255171.7	LINC01499
chr11	42183292	42253721	-	ENSG00000255109.6	LINC02740
chr11	43120762	43269393	-	ENSG00000251557.2	HNRNPKP3
chr11	43556436	43673393	+	ENSG00000283217.1	AC068205.1
chr11	43559656	43559753	+	ENSG00000211568.1	MIR670
chr11	43578889	43840030	+	ENSG00000283341.2	AC068205.2
chr11	43680680	43856617	+	ENSG00000149084.13	HSD17B12
chr11	43827517	43880726	-	ENSG00000246250.3	AC087521.2
chr11	43855913	43856404	-	ENSG00000283375.1	AC087521.4
chr11	43880811	43920274	+	ENSG00000166199.13	ALKBH3
chr11	43897456	43899636	+	ENSG00000213693.4	SEC14L1P1
chr11	43909289	43920944	-	ENSG00000244926.7	ALKBH3-AS1
chr11	44047981	44059977	+	ENSG00000205126.2	ACCSL
chr11	44095673	44251981	+	ENSG00000151348.14	EXT2
chr11	44260440	44310139	-	ENSG00000052850.8	ALX4
chr11	44539778	44540693	-	ENSG00000255106.1	AC010768.3
chr11	44564427	44620358	+	ENSG00000085117.12	CD82
chr11	44604508	44605337	-	ENSG00000254693.1	AC010768.1
chr11	44606170	44608101	-	ENSG00000255092.1	AC010768.2
chr11	44629357	44629674	+	ENSG00000244267.1	RPL34P22
chr11	44656771	44656920	+	ENSG00000275725.1	AC104010.1
chr11	44694863	44696301	-	ENSG00000255079.1	LINC02704
chr11	44719392	44736692	-	ENSG00000255032.1	TSPAN18-AS1
chr11	44726465	44932423	+	ENSG00000157570.12	TSPAN18
chr11	44885903	44951306	-	ENSG00000175274.18	TP53I11
chr11	45008266	45044053	+	ENSG00000287984.1	AC068858.1
chr11	45095806	45235110	+	ENSG00000019485.13	PRDM11
chr11	45215815	45235292	-	ENSG00000254664.1	AC103681.2
chr11	45240302	45286341	-	ENSG00000019505.8	SYT13
chr11	45253884	45254649	+	ENSG00000254497.1	AC103681.1
chr11	45355371	45367490	+	ENSG00000254427.2	LINC02696
chr11	45371397	45388511	+	ENSG00000255267.4	LINC02687
chr11	45387215	45513802	-	ENSG00000255041.1	AC103855.3
chr11	45397590	45412745	-	ENSG00000286418.1	AC018716.2
chr11	45399448	45400528	+	ENSG00000254651.1	AC018716.1
chr11	45647689	45665622	-	ENSG00000175264.8	CHST1
chr11	45651529	45652691	+	ENSG00000255091.1	AC087442.1
chr11	45722279	45748029	+	ENSG00000254519.5	AC044839.1
chr11	45733994	45735766	-	ENSG00000255426.1	AC044839.2
chr11	45771432	45772358	+	ENSG00000205106.4	LINC02716
chr11	45847118	45883248	+	ENSG00000121671.12	CRY2
chr11	45921621	45929096	+	ENSG00000165905.18	LARGE2
chr11	45929323	46121178	-	ENSG00000135365.15	PHF21A
chr11	46116578	46117318	+	ENSG00000254653.1	AC024475.1
chr11	46123031	46177106	+	ENSG00000255314.4	AC024475.3
chr11	46142716	46143594	+	ENSG00000254871.1	AC024475.2
chr11	46213150	46220438	-	ENSG00000255269.3	LINC02710
chr11	46238382	46239267	+	ENSG00000254639.1	AC116021.1
chr11	46277662	46321409	+	ENSG00000157613.11	CREB3L1
chr11	46332905	46380554	+	ENSG00000149091.15	DGKZ
chr11	46376402	46376484	+	ENSG00000264102.1	MIR4688
chr11	46380756	46383837	+	ENSG00000110492.15	MDK
chr11	46385098	46386608	-	ENSG00000180720.7	CHRM4
chr11	46396414	46594125	-	ENSG00000110497.14	AMBRA1
chr11	46602861	46617909	-	ENSG00000180423.4	HARBI1
chr11	46617527	46674818	+	ENSG00000175224.16	ATG13
chr11	46701030	46705912	+	ENSG00000175213.3	ZNF408
chr11	46719196	46739506	+	ENSG00000180210.15	F2
chr11	46743048	46846308	-	ENSG00000175216.15	CKAP5
chr11	46753125	46753192	-	ENSG00000263540.1	MIR5582
chr11	46846412	46874421	+	ENSG00000247675.7	LRP4-AS1
chr11	46856717	46918642	-	ENSG00000134569.10	LRP4
chr11	46936689	47164385	+	ENSG00000149179.13	C11orf49
chr11	47164299	47177125	-	ENSG00000149182.15	ARFGAP2
chr11	47168281	47169563	-	ENSG00000270060.1	AC090589.3
chr11	47177522	47186443	-	ENSG00000165912.16	PACSIN3
chr11	47179611	47179737	-	ENSG00000275208.1	MIR6745
chr11	47191181	47191542	-	ENSG00000243802.2	AC090589.1
chr11	47214465	47239240	+	ENSG00000134574.11	DDB2
chr11	47239302	47248906	-	ENSG00000134575.13	ACP2
chr11	47248300	47269033	+	ENSG00000025434.19	NR1H3
chr11	47269161	47330031	+	ENSG00000110514.19	MADD
chr11	47270657	47272110	-	ENSG00000256746.5	MADD-AS1
chr11	47323983	47324181	+	ENSG00000283338.1	AC090582.1
chr11	47331406	47352702	-	ENSG00000134571.11	MYBPC3
chr11	47354860	47378576	-	ENSG00000066336.11	SPI1
chr11	47465933	47565569	-	ENSG00000149187.18	CELF1
chr11	47586693	47589194	+	ENSG00000196666.5	FAM180B
chr11	47589667	47594411	-	ENSG00000172247.4	C1QTNF4
chr11	47778087	47848555	-	ENSG00000030066.13	NUP160
chr11	47796169	47796379	+	ENSG00000271543.1	AC021443.3
chr11	47804296	47804402	-	ENSG00000252941.1	RNA5SP340
chr11	47820200	47820289	-	ENSG00000252874.2	AC021443.2
chr11	47980558	48170841	+	ENSG00000149177.13	PTPRJ
chr11	48096782	48096858	+	ENSG00000263693.1	MIR3161
chr11	48345351	48352447	-	ENSG00000197161.7	OR4C4P
chr11	48610063	48611000	+	ENSG00000254674.1	OR4A42P
chr11	55935456	55936400	-	ENSG00000167825.3	OR5I1
chr11	55948120	55948924	-	ENSG00000255416.1	OR10AF1P
chr11	56274154	56276819	+	ENSG00000181698.4	OR5T1
chr11	56495760	56496412	+	ENSG00000254411.1	AP002512.1
chr11	56500300	56501271	-	ENSG00000254490.1	OR5M7P
chr11	56509573	56510195	+	ENSG00000254660.1	AP002512.2
chr11	56512235	56513171	-	ENSG00000254603.1	OR5M6P
chr11	56576736	56577787	-	ENSG00000254834.4	OR5M10
chr11	56609236	56614874	-	ENSG00000255012.2	OR5M1
chr11	56619779	56620810	-	ENSG00000255172.2	OR5AM1P
chr11	56628932	56629860	+	ENSG00000197866.3	OR5M12P
chr11	56633164	56634103	-	ENSG00000254795.1	OR5AP1P
chr11	56641466	56642471	-	ENSG00000172464.3	OR5AP2
chr11	56775261	56776206	-	ENSG00000181296.3	OR5G1P
chr11	56790206	56790965	-	ENSG00000255485.1	OR5G4P
chr11	56801856	56820422	-	ENSG00000205025.8	OR5G5P
chr11	56848478	56878078	+	ENSG00000255433.5	LINC02735
chr11	57233577	57237314	-	ENSG00000134817.10	APLNR
chr11	57299638	57324952	-	ENSG00000149115.14	TNKS1BP1
chr11	57325603	57327958	+	ENSG00000254662.1	AP000781.1
chr11	57325986	57335892	-	ENSG00000149136.9	SSRP1
chr11	57338352	57372396	+	ENSG00000109991.9	P2RX3
chr11	57450183	57450299	+	ENSG00000252070.1	RNA5SP341
chr11	57451690	57452022	+	ENSG00000222998.1	RN7SKP259
chr11	57460528	57477534	+	ENSG00000186907.8	RTN4RL2
chr11	57476493	57477534	-	ENSG00000255301.1	AP002893.1
chr11	57484534	57515780	-	ENSG00000149150.9	SLC43A1
chr11	57528085	57528365	-	ENSG00000265566.2	RN7SL605P
chr11	57528464	57530803	-	ENSG00000134809.9	TIMM10
chr11	57542641	57550274	+	ENSG00000214872.8	SMTNL1
chr11	57551656	57568284	-	ENSG00000156587.16	UBE2L6
chr11	57638024	57652790	+	ENSG00000254602.2	AP000662.1
chr11	57641198	57641286	+	ENSG00000208009.1	MIR130A
chr11	57645087	57649944	-	ENSG00000166793.12	YPEL4
chr11	57648992	57661865	+	ENSG00000172409.6	CLP1
chr11	57667747	57701182	+	ENSG00000156599.11	ZDHHC5
chr11	57703714	57712323	-	ENSG00000156603.18	MED19
chr11	57712582	57818431	+	ENSG00000288534.1	AP001931.2
chr11	57712593	57740973	+	ENSG00000213593.10	TMX2
chr11	57718044	57718530	-	ENSG00000213592.4	PPIAP42
chr11	57741250	57743554	+	ENSG00000211450.10	SELENOH
chr11	57741779	57804771	+	ENSG00000254732.2	AP001931.1
chr11	57743514	57751781	-	ENSG00000233436.7	BTBD18
chr11	57753243	57819546	+	ENSG00000198561.14	CTNND1
chr11	57861948	57873588	-	ENSG00000255303.2	OR5BA1P
chr11	57870322	57870571	-	ENSG00000255266.1	AP003484.1
chr11	57945598	57946414	-	ENSG00000254749.1	OR5BD1P
chr11	58227882	58228918	-	ENSG00000180475.4	OR10Q1
chr11	58242043	58243097	-	ENSG00000254589.1	EIF4A2P3
chr11	58266792	58268260	-	ENSG00000172772.3	OR10W1
chr11	58497888	58505758	-	ENSG00000255299.5	AP003557.1
chr11	58507175	58508105	-	ENSG00000198283.2	OR5B21
chr11	58526871	58578220	-	ENSG00000110031.12	LPXN
chr11	58640426	58731974	-	ENSG00000149124.11	GLYAT
chr11	58834065	58904215	-	ENSG00000156689.7	GLYATL2
