gene_id	chr	start	end
ENSG00000277892.1	chr11	61878216	61878278
ENSG00000167994.13	chr11	61897301	61920269
ENSG00000255553.2	chr11	62049863	62082184
ENSG00000254424.1	chr11	62072882	62073052
ENSG00000285656.1	chr11	62116470	62123767
ENSG00000149503.13	chr11	62123998	62153169
ENSG00000236607.3	chr11	62169293	62169828
ENSG00000197745.3	chr11	62296281	62299075
ENSG00000162174.12	chr11	62337448	62393412
ENSG00000255126.1	chr11	62391516	62393372
ENSG00000149021.7	chr11	62405103	62423195
ENSG00000255446.1	chr11	62421845	62426724
ENSG00000124942.14	chr11	62433542	62556235
ENSG00000250659.2	chr11	62537312	62542018
ENSG00000257058.1	chr11	62545999	62547699
ENSG00000254772.10	chr11	62559596	62574086
ENSG00000255508.7	chr11	62559603	62591531
ENSG00000276102.1	chr11	62567011	62567071
ENSG00000162191.13	chr11	62676498	62679117
ENSG00000177363.5	chr11	62686406	62689530
ENSG00000168000.14	chr11	62690275	62709845
ENSG00000234857.2	chr11	62690275	62727384
ENSG00000162227.8	chr11	62771357	62787342
ENSG00000168569.8	chr11	62771629	62792006
ENSG00000269176.2	chr11	62786023	62786785
ENSG00000185475.11	chr11	62787402	62790400
ENSG00000284535.1	chr11	62789815	62789885
ENSG00000162231.14	chr11	62792123	62806302
ENSG00000274066.1	chr11	62792702	62792771
ENSG00000255717.7	chr11	62851984	62855953
ENSG00000275996.1	chr11	62855012	62855083
ENSG00000276788.1	chr11	62855292	62855366
ENSG00000275043.1	chr11	62855564	62855632
ENSG00000168003.16	chr11	62856102	62888875
ENSG00000168539.4	chr11	62908679	62921807
ENSG00000257002.1	chr11	62909546	62918361
ENSG00000149452.16	chr11	62989154	63015841
ENSG00000256041.1	chr11	63032503	63033103
ENSG00000253547.2	chr11	63046785	63048126
ENSG00000197658.9	chr11	63079940	63144221
ENSG00000184999.12	chr11	63137867	63369718
ENSG00000196600.12	chr11	63163776	63229652
ENSG00000168004.9	chr11	63461404	63491194
ENSG00000275598.1	chr11	63469376	63470944
ENSG00000287412.1	chr11	63495484	63500610
ENSG00000133328.4	chr11	63552770	63563379
ENSG00000176485.11	chr11	63573195	63616883
ENSG00000203520.3	chr11	63616308	63621671
ENSG00000184743.13	chr11	63624087	63671921
ENSG00000270269.1	chr11	63632233	63632720
ENSG00000256789.1	chr11	63637677	63658962
ENSG00000133318.14	chr11	63681446	63759891
ENSG00000188070.9	chr11	63759892	63768775
ENSG00000168005.9	chr11	63813456	63827716
ENSG00000256280.1	chr11	63834667	63834943
ENSG00000072518.20	chr11	63838928	63911019
ENSG00000110583.13	chr11	63938959	63957319
ENSG00000256100.1	chr11	63974620	63988346
ENSG00000167770.11	chr11	63985853	64001811
ENSG00000133315.11	chr11	63998558	64166113
ENSG00000168071.22	chr11	64340204	64357534
ENSG00000162302.13	chr11	64359148	64372215
ENSG00000221273.1	chr11	64368602	64368703
ENSG00000231680.1	chr11	64394342	64395831
ENSG00000168065.16	chr11	64555690	64572875
ENSG00000110076.19	chr11	64606174	64723197
ENSG00000237410.1	chr11	64646399	64659681
ENSG00000168070.12	chr11	64937517	64972108
ENSG00000149809.16	chr11	65111845	65116408
ENSG00000174276.7	chr11	65116403	65117701
ENSG00000255173.1	chr11	65117157	65117458
ENSG00000278952.1	chr11	65118310	65119111
ENSG00000149806.11	chr11	65120630	65122177
ENSG00000162298.18	chr11	65121780	65134533
ENSG00000149792.9	chr11	65122183	65127371
ENSG00000284489.1	chr11	65129916	65129978
ENSG00000133884.10	chr11	65333852	65354262
ENSG00000173825.7	chr11	65354751	65357613
ENSG00000255478.1	chr11	65367438	65375299
ENSG00000162241.12	chr11	65375192	65383701
ENSG00000126391.14	chr11	65386621	65413525
ENSG00000245532.9	chr11	65422774	65445540
ENSG00000278144.1	chr11	65423273	65423392
ENSG00000278050.1	chr11	65423638	65423742
ENSG00000277599.1	chr11	65423960	65424118
ENSG00000251562.8	chr11	65497688	65506516
ENSG00000270117.1	chr11	65498010	65498405
ENSG00000278217.1	chr11	65502914	65503008
ENSG00000274072.1	chr11	65506117	65506173
ENSG00000270526.1	chr11	65514403	65514923
ENSG00000142186.17	chr11	65525077	65538704
ENSG00000173338.12	chr11	65592855	65595996
ENSG00000173327.8	chr11	65597756	65615382
ENSG00000197136.4	chr11	65615773	65637439
ENSG00000266041.1	chr11	65636310	65636369
ENSG00000213445.10	chr11	65638101	65650918
ENSG00000239356.3	chr11	65695552	65695837
ENSG00000172977.13	chr11	65711996	65719604
ENSG00000172922.10	chr11	65714005	65720818
ENSG00000214659.4	chr11	65726939	65728214
ENSG00000172757.13	chr11	65823022	65862026
ENSG00000172803.18	chr11	65833834	65856896
ENSG00000172732.12	chr11	65857126	65867653
ENSG00000172638.13	chr11	65866441	65873592
ENSG00000172543.8	chr11	65879837	65883741
ENSG00000172500.12	chr11	65883741	65888539
ENSG00000175592.9	chr11	65892049	65900573
ENSG00000175467.15	chr11	65961728	65980137
ENSG00000254867.1	chr11	65983679	65984331
ENSG00000175376.9	chr11	65996545	66002176
ENSG00000175334.8	chr11	66002228	66004149
ENSG00000175315.3	chr11	66012008	66013505
ENSG00000175294.6	chr11	66016752	66026479
ENSG00000175229.7	chr11	66040765	66049161
ENSG00000087365.16	chr11	66050729	66069308
ENSG00000175115.12	chr11	66070272	66244744
ENSG00000255320.1	chr11	66244840	66246239
ENSG00000174996.11	chr11	66257294	66267860
ENSG00000254461.1	chr11	66259567	66261834
ENSG00000254855.1	chr11	66264777	66265666
ENSG00000254762.1	chr11	66267635	66268129
ENSG00000174903.16	chr11	66268590	66277492
ENSG00000245156.1	chr11	66269832	66278525
ENSG00000254452.1	chr11	66276779	66277492
ENSG00000174871.11	chr11	66278175	66285301
ENSG00000174851.16	chr11	66284580	66289145
ENSG00000254510.2	chr11	66409158	66417137
ENSG00000174576.10	chr11	66421004	66426707
ENSG00000174547.13	chr11	66435075	66466738
ENSG00000254596.1	chr11	66454234	66454581
ENSG00000254986.7	chr11	66480013	66509657
ENSG00000256349.1	chr11	66509079	66533613
ENSG00000174483.20	chr11	66510606	66533613
ENSG00000286688.1	chr11	66514306	66519720
ENSG00000174165.8	chr11	66520637	66546235
ENSG00000248746.6	chr11	66546395	66563334
ENSG00000250105.1	chr11	66558866	66560384
ENSG00000174080.11	chr11	66563464	66568841
ENSG00000182791.5	chr11	66590176	66593063
ENSG00000173992.9	chr11	66593153	66606019
ENSG00000173933.20	chr11	66638617	66668374
ENSG00000173914.12	chr11	66664998	66677887
ENSG00000173898.13	chr11	66685248	66729226
ENSG00000239553.3	chr11	66712720	66713009
ENSG00000173715.16	chr11	66744451	66843328
ENSG00000173653.8	chr11	66842835	66846552
ENSG00000173599.15	chr11	66848417	66958386
ENSG00000173227.14	chr11	67006778	67050863
ENSG00000283326.1	chr11	67045643	67045708
ENSG00000173120.15	chr11	67119263	67258082
ENSG00000179038.8	chr11	67195569	67197167
ENSG00000006534.16	chr11	68008578	68029282
ENSG00000255306.1	chr11	68024809	68030461
ENSG00000110717.13	chr11	68030617	68036644
ENSG00000284293.1	chr11	68032864	68032922
ENSG00000284435.1	chr11	68033897	68033981
ENSG00000110719.10	chr11	68039025	68050895
ENSG00000275022.1	chr11	68044794	68044957
ENSG00000255031.5	chr11	68050740	68053762
ENSG00000110721.12	chr11	68052859	68121444
ENSG00000110066.15	chr11	68154863	68213828
ENSG00000171067.11	chr11	68261338	68272001
ENSG00000286369.1	chr11	68272102	68284879
ENSG00000162337.12	chr11	68312591	68449275
ENSG00000110075.14	chr11	68460731	68615334
ENSG00000260808.1	chr11	68612899	68616711
ENSG00000132749.11	chr11	68707440	68751520
ENSG00000110090.13	chr11	68754620	68844410
ENSG00000197345.13	chr11	68891276	68903835
ENSG00000132740.8	chr11	68903842	68940602
ENSG00000255741.1	chr11	68941503	68942852
ENSG00000162341.18	chr11	69048932	69136316
ENSG00000287725.1	chr11	69072915	69162440
ENSG00000265539.1	chr11	69083176	69083258
ENSG00000260895.1	chr11	69103493	69109094
ENSG00000261070.1	chr11	69147228	69171564
ENSG00000172927.8	chr11	69294151	69367726
ENSG00000213275.2	chr11	69303412	69303807
ENSG00000110092.4	chr11	69641156	69654474
ENSG00000149716.12	chr11	69653076	69675416
ENSG00000162344.4	chr11	69698238	69704022
ENSG00000186895.4	chr11	69809968	69819416
ENSG00000260348.1	chr11	69909184	69910994
ENSG00000260679.1	chr11	69921638	69926813
ENSG00000131620.17	chr11	70078302	70189528
ENSG00000254902.1	chr11	70187788	70188509
ENSG00000168040.4	chr11	70203163	70207390
ENSG00000254721.1	chr11	70206291	70207390
ENSG00000162105.19	chr11	70467856	71252577
ENSG00000227726.1	chr11	70477277	70477592
ENSG00000207196.1	chr11	70705167	70705269
ENSG00000280089.1	chr11	70705605	70706068
ENSG00000172900.12	chr11	71382601	71423423
ENSG00000172890.13	chr11	71453109	71524107
ENSG00000254924.2	chr11	71506061	71506380
ENSG00000204571.6	chr11	71579714	71603353
ENSG00000255562.2	chr11	71603260	71608040
ENSG00000248671.8	chr11	71673885	71818238
ENSG00000255319.5	chr11	71711740	71781183
ENSG00000285933.1	chr11	71745331	71747051
ENSG00000137522.18	chr11	71929018	71997597
ENSG00000137496.18	chr11	71998613	72005715
ENSG00000137497.17	chr11	72002864	72080693
ENSG00000251143.1	chr11	72014291	72020910
ENSG00000184154.14	chr11	72080331	72110782
ENSG00000284922.1	chr11	72080777	72110782
ENSG00000149357.10	chr11	72085895	72103297
ENSG00000284844.1	chr11	72105924	72109329
ENSG00000110200.8	chr11	72106378	72112780
ENSG00000110203.9	chr11	72114869	72139892
ENSG00000257075.1	chr11	72131282	72131907
ENSG00000256518.3	chr11	72158822	72159734
ENSG00000204971.3	chr11	72163322	72209241
ENSG00000255860.3	chr11	72172455	72177954
ENSG00000165457.14	chr11	72216601	72221950
ENSG00000165458.14	chr11	72223701	72239147
ENSG00000162129.14	chr11	72285495	72434680
ENSG00000256403.1	chr11	72410716	72412079
ENSG00000237408.1	chr11	72478221	72479237
ENSG00000227467.3	chr11	72570660	72573229
ENSG00000186642.16	chr11	72576141	72674591
ENSG00000256633.1	chr11	72584572	72587979
ENSG00000255808.1	chr11	72643237	72659407
ENSG00000186635.14	chr11	72685069	72793599
ENSG00000256007.1	chr11	72685075	72693808
ENSG00000286555.1	chr11	72689650	72695821
ENSG00000245148.2	chr11	72700474	72705607
ENSG00000244134.1	chr11	72708186	72708565
ENSG00000285693.1	chr11	72793624	72814054
ENSG00000168010.11	chr11	72814406	72843674
ENSG00000137478.15	chr11	72836745	73142318
ENSG00000234751.1	chr11	72940498	72941112
ENSG00000256568.2	chr11	73157946	73181724
ENSG00000175591.11	chr11	73218298	73236352
ENSG00000260401.1	chr11	73238975	73242335
ENSG00000256347.1	chr11	73248779	73249867
ENSG00000171631.14	chr11	73264505	73298617
ENSG00000257038.1	chr11	73307235	73309361
ENSG00000110237.5	chr11	73308276	73369388
ENSG00000054967.13	chr11	73376399	73397474
ENSG00000256928.1	chr11	73395559	73396436
ENSG00000054965.10	chr11	73400487	73598189
ENSG00000256448.5	chr11	73405297	73410682
ENSG00000270323.1	chr11	73640479	73641037
ENSG00000021300.14	chr11	73646178	73662819
ENSG00000187726.8	chr11	73950319	73970366
ENSG00000255847.5	chr11	73963657	73970287
ENSG00000175567.10	chr11	73974672	73983246
ENSG00000287425.1	chr11	73983449	73985562
ENSG00000168014.16	chr11	74012714	74171210
ENSG00000214517.10	chr11	74171267	74254703
ENSG00000149380.12	chr11	74235801	74311640
ENSG00000206913.1	chr11	74252414	74252552
ENSG00000165434.8	chr11	74330316	74398433
ENSG00000254631.5	chr11	74397549	74485742
ENSG00000255440.2	chr11	74398825	74416379
ENSG00000264402.1	chr11	74399237	74399333
ENSG00000175538.10	chr11	74454841	74467729
ENSG00000254928.1	chr11	74455348	74456825
ENSG00000077514.9	chr11	74493851	74669117
ENSG00000054938.15	chr11	74696429	74731385
ENSG00000265902.1	chr11	74720268	74720337
ENSG00000241097.2	chr11	74738478	74738796
ENSG00000227615.1	chr11	74745716	74746114
ENSG00000166439.6	chr11	74748849	74842413
ENSG00000166435.15	chr11	74807739	74949200
ENSG00000241170.3	chr11	74876286	74920022
ENSG00000286943.1	chr11	74931724	74936937
ENSG00000162139.10	chr11	74988279	75018893
ENSG00000255395.1	chr11	75099172	75140148
ENSG00000137491.15	chr11	75100563	75206549
ENSG00000255136.3	chr11	75206048	75241173
ENSG00000255460.1	chr11	75228322	75228657
ENSG00000261594.4	chr11	75240774	75243704
ENSG00000137486.17	chr11	75260122	75351705
ENSG00000254963.1	chr11	75264289	75265170
ENSG00000149273.15	chr11	75399515	75422280
ENSG00000206941.1	chr11	75400391	75400538
ENSG00000207445.1	chr11	75404421	75404566
ENSG00000149243.15	chr11	75422394	75430629
ENSG00000158555.15	chr11	75434640	75525941
ENSG00000062282.15	chr11	75759512	75801535
ENSG00000254814.1	chr11	75800877	75803415
ENSG00000255507.6	chr11	75803431	75815406
ENSG00000198382.9	chr11	75815210	76144232
ENSG00000255255.1	chr11	75911204	75911628
ENSG00000255081.1	chr11	75914201	75915213
ENSG00000255421.1	chr11	76137315	76137731
ENSG00000085741.13	chr11	76186325	76210736
ENSG00000254933.1	chr11	76190725	76195071
ENSG00000255362.1	chr11	76210956	76216025
ENSG00000254975.1	chr11	76675079	76703195
ENSG00000204529.4	chr11	76694041	76719801
ENSG00000182704.8	chr11	76782251	76798153
ENSG00000261578.1	chr11	76800364	76804555
ENSG00000078124.12	chr11	76860867	77026797
ENSG00000198488.10	chr11	77034398	77041973
ENSG00000149260.18	chr11	77066961	77126155
ENSG00000254550.1	chr11	77102840	77103331
ENSG00000137474.22	chr11	77128246	77215241
ENSG00000178795.9	chr11	77216558	77301687
ENSG00000149269.9	chr11	77321707	77474635
ENSG00000074201.9	chr11	77514936	77637794
ENSG00000178301.4	chr11	77589391	77610356
ENSG00000118369.13	chr11	78188812	78215232
ENSG00000033327.13	chr11	78215293	78418348
ENSG00000288538.1	chr11	78223815	78225909
ENSG00000254420.1	chr11	78324758	78444049
ENSG00000251323.3	chr11	78423982	78429836
ENSG00000137513.10	chr11	78435968	78574874
ENSG00000255084.1	chr11	78533176	78558565
ENSG00000149256.16	chr11	78652829	79441030
ENSG00000255345.1	chr11	79092848	79098003
ENSG00000211997.1	chr11	79402022	79402109
ENSG00000287912.1	chr11	81175201	81431520
ENSG00000245832.7	chr11	81821272	82718299
ENSG00000227097.5	chr11	82689559	82689768
ENSG00000182103.5	chr11	82729940	82733864
ENSG00000137509.11	chr11	82822936	82970584
ENSG00000165490.13	chr11	82899975	82958277
ENSG00000137502.10	chr11	82973133	83071923
ENSG00000246067.8	chr11	83072052	83107789
ENSG00000255503.1	chr11	83072402	83097196
ENSG00000279900.1	chr11	83083687	83084138
ENSG00000165494.11	chr11	83156988	83187451
ENSG00000254676.1	chr11	83180144	83184520
ENSG00000247137.9	chr11	83184491	83193794
ENSG00000269939.1	chr11	83185521	83187036
ENSG00000137494.14	chr11	83193712	83260694
ENSG00000255541.1	chr11	83209399	83209634
ENSG00000254551.1	chr11	83209431	83213379
ENSG00000241020.1	chr11	83213005	83213404
ENSG00000137500.9	chr11	83259097	83286407
ENSG00000255234.6	chr11	83286120	83423516
ENSG00000150672.17	chr11	83455012	85627922
ENSG00000255311.5	chr11	83643602	83725390
ENSG00000254629.1	chr11	83789977	83791578
ENSG00000250257.1	chr11	83814571	83815263
ENSG00000254713.2	chr11	84545131	84546846
ENSG00000254787.1	chr11	84720826	84800701
ENSG00000255396.2	chr11	84997226	84997768
ENSG00000171204.12	chr11	85628573	85636539
ENSG00000137504.13	chr11	85659708	85682908
ENSG00000179071.5	chr11	85683848	85686195
ENSG00000137501.17	chr11	85694224	85811159
ENSG00000279742.1	chr11	85852557	85854943
ENSG00000150676.12	chr11	85855101	85920021
ENSG00000254479.1	chr11	85934737	85935663
ENSG00000073921.18	chr11	85957175	86069882
ENSG00000254699.1	chr11	86192787	86193482
ENSG00000254502.1	chr11	86195132	86196266
ENSG00000276669.1	chr11	86216596	86216878
ENSG00000074266.21	chr11	86244753	86278813
ENSG00000283744.1	chr11	86278333	86278398
ENSG00000254783.1	chr11	86283927	86284668
ENSG00000255222.1	chr11	86294760	86295576
ENSG00000149196.16	chr11	86302211	86345943
ENSG00000239856.3	chr11	86324012	86324309
ENSG00000254733.1	chr11	86431590	86622867
ENSG00000254727.1	chr11	86432098	86432575
ENSG00000278989.1	chr11	86434924	86437282
ENSG00000151376.16	chr11	86441108	86672636
ENSG00000150687.12	chr11	86791059	86952910
ENSG00000271318.1	chr11	86821143	86821728
ENSG00000197882.3	chr11	86832540	86833449
ENSG00000269895.1	chr11	86833068	86837615
ENSG00000255203.1	chr11	86857059	86857947
ENSG00000255471.1	chr11	86892214	86925037
ENSG00000174804.4	chr11	86945679	86955395
ENSG00000246523.8	chr11	86955616	87021909
ENSG00000254748.1	chr11	87024583	87025777
ENSG00000166575.17	chr11	87037844	87328824
ENSG00000285835.1	chr11	87847259	88045608
ENSG00000168959.14	chr11	88504576	89065945
ENSG00000261645.7	chr11	90251204	90915052
ENSG00000214391.3	chr11	90282560	90284172
ENSG00000255332.8	chr11	91794319	91872086
ENSG00000165323.15	chr11	92352096	92896470
ENSG00000255127.3	chr11	92914603	92931322
ENSG00000255287.1	chr11	92937441	92937666
ENSG00000278892.1	chr11	93071529	93072031
ENSG00000233737.3	chr11	93221486	93221630
ENSG00000255233.1	chr11	93240133	93241168
ENSG00000166002.7	chr11	93478472	93543391
ENSG00000234106.3	chr11	93535468	93535816
ENSG00000240202.3	chr11	93556913	93557206
ENSG00000166004.15	chr11	93661682	93730358
ENSG00000123901.9	chr11	94377316	94401419
ENSG00000020922.12	chr11	94415578	94493908
ENSG00000168876.9	chr11	94493979	94499578
ENSG00000257057.3	chr11	94512461	94532123
ENSG00000134627.12	chr11	94543840	94621421
ENSG00000255929.5	chr11	94545330	94740355
ENSG00000166025.18	chr11	94706431	94876748
ENSG00000256469.1	chr11	94874052	94925521
ENSG00000150316.12	chr11	94962620	94973586
ENSG00000186280.7	chr11	94973709	94999519
ENSG00000256779.2	chr11	95037482	95039811
ENSG00000257012.1	chr11	95040411	95041571
ENSG00000255855.2	chr11	95049422	95051338
ENSG00000263465.4	chr11	95067197	95071224
ENSG00000270689.1	chr11	95143637	95145125
ENSG00000270578.1	chr11	95145437	95146004
ENSG00000245552.7	chr11	95150539	95234391
ENSG00000285842.1	chr11	95571040	95748715
ENSG00000255605.1	chr11	95698086	95700623
ENSG00000273600.1	chr11	95756959	95757442
ENSG00000077458.13	chr11	95768953	95790409
ENSG00000166037.11	chr11	95789965	95832693
ENSG00000087053.18	chr11	95832882	95925315
ENSG00000222578.1	chr11	95840017	95840124
ENSG00000184384.14	chr11	95976598	96343195
ENSG00000266192.3	chr11	96341438	96341526
ENSG00000149231.14	chr11	96352769	96389956
ENSG00000183340.7	chr11	96389989	96507574
ENSG00000255679.1	chr11	96447132	96506826
ENSG00000200411.1	chr11	96474572	96474692
ENSG00000248027.1	chr11	100684162	100687955
ENSG00000165895.19	chr11	100687288	100993941
ENSG00000200047.1	chr11	100839630	100839946
ENSG00000137672.13	chr11	101451564	101872562
ENSG00000110318.15	chr11	101915010	102001062
ENSG00000243777.1	chr11	102295060	102295806
ENSG00000270868.1	chr11	102306112	102306271
ENSG00000271600.1	chr11	102308557	102308797
ENSG00000212466.1	chr11	102313722	102313829
ENSG00000288528.1	chr11	102316173	102328586
ENSG00000023445.15	chr11	102317450	102339403
ENSG00000110330.8	chr11	102347211	102378670
ENSG00000255482.1	chr11	102467255	102498801
ENSG00000137674.4	chr11	102576832	102625332
ENSG00000256916.1	chr11	102606916	102628070
ENSG00000187240.16	chr11	103109410	103479863
ENSG00000254987.1	chr11	103675994	103895271
ENSG00000170962.13	chr11	103907189	104164379
ENSG00000255065.1	chr11	106310045	106311791
ENSG00000152402.10	chr11	106674012	107018524
ENSG00000137760.14	chr11	107502726	107565746
ENSG00000270969.1	chr11	107585901	107586903
ENSG00000110675.13	chr11	107591091	107666779
ENSG00000110660.15	chr11	107790991	107928293
ENSG00000166266.14	chr11	108008898	108107761
ENSG00000255467.1	chr11	108105074	108121684
ENSG00000075239.14	chr11	108116695	108147603
ENSG00000285696.1	chr11	108142458	108150381
ENSG00000149308.17	chr11	108157215	108222638
ENSG00000149311.18	chr11	108222484	108369102
ENSG00000206967.1	chr11	108229503	108229604
ENSG00000166323.13	chr11	108308519	108467531
ENSG00000178202.13	chr11	108472112	108498384
ENSG00000178105.11	chr11	108665069	108940927
ENSG00000137710.16	chr11	109864295	110296712
ENSG00000287245.1	chr11	109946581	109975996
ENSG00000254416.6	chr11	110355130	110407613
ENSG00000137714.3	chr11	110429948	110464884
ENSG00000137727.12	chr11	110577042	110713189
ENSG00000271584.2	chr11	111091932	111179641
ENSG00000150750.8	chr11	111245726	111286401
ENSG00000196167.10	chr11	111290787	111305498
