name	chr	start	end	strand	Ensembl_ID	22Rv1	DU145	LNCaP	MDA PCa 2b	NCI-H660	PC3	VCaP	start_tad	end_tad	Fraction
MUSK	chr9	110668778	110806558	+	ENSG00000030304.14	0.0178542938897	-0.337082856121	0.154257186452	0.152722189108	-0.154944684644	-0.0152567449527	0.0221751284203	110640000	111320000	0.0423205882352941
MUSTN1	chr3	52833113	52835019	-	ENSG00000272573.6								52720000	53080000	0.680502777777778
MUTYH	chr1	45329162	45340893	-	ENSG00000132781.18	-0.243268403866	0.0238363347212	-0.129574219638	-0.169426897591	0.0709526972293	0.0398864019669	0.216216107263	45320000	45520000	0.895535
MVB12A	chr19	17405721	17433724	+	ENSG00000141971.13		0.0130656751805	-0.140578684367	-0.154947703616		0.139602879036		17320000	17480000	0.53575625
MVB12B	chr9	126326828	126507041	+	ENSG00000196814.15		-0.288900496968	4.77715672021e-06	-0.0936891026394		-0.440322500737		126280000	126800000	0.0900538461538462
MVD	chr16	88651934	88663161	-	ENSG00000167508.12	-0.20149134172	0.132518380444	-0.0830587616496	-0.136015654369	0.229992169831	-0.0251312557806	-0.438013575439	88560000	89200000	0.8388109375
MVK	chr12	109573254	109598125	+	ENSG00000110921.14								109400000	109800000	0.433135
MVP	chr16	29820393	29848039	+	ENSG00000013364.19		0.0497616602431	-0.0218549418631	0.00992986266984		0.288723042379		29640000	30040000	0.4509825
MX1	chr21	41420303	41459214	+	ENSG00000157601.14	-0.00318811008775	-0.074836465814	0.227942681729	0.282568849752	0.0892247624564	0.160754442828	0.17793650328	41280000	41480000	0.701515
MX2	chr21	41361998	41409393	+	ENSG00000183486.13	-0.271885646653	-0.0238738520937	-0.000482686641029	0.0389061743362	-0.0729265976174	-0.114559117737	0.0759112613144	41280000	41480000	0.40999
MXD1	chr2	69897687	69942945	+	ENSG00000059728.11	-0.423081972699	-0.032520523436	-0.122121112637	0.0293336849003	-0.165899068532	-0.379226764222	-0.105627359212	69880000	70320000	0.0401977272727273
MXD3	chr5	177301460	177312757	-	ENSG00000213347.10	-0.038155628253	0.0107421567725	-0.124932298926	-0.0897704220769	-0.65836548639	-0.170751109782	-0.113040555581	176640000	177320000	0.0106514705882353
MXD4	chr4	2247431	2262109	-	ENSG00000123933.17	-0.0227328936506	0.133282948182	-0.029543011526	-0.0497646362187	0.121682346382	0.166249350898	0.0458291629004	2200000	2440000	0.7412125
MXI1	chr10	110207604	110287365	+	ENSG00000119950.21	-0.0874367548357	0.0189219041049	0.103760727133	-0.0478443277996	-0.00782074235418	-0.0870940173503	0.159751026758	110120000	110320000	0.43802
MXRA5	chrX	3308564	3346652	-	ENSG00000101825.8	-0.159530103074	0.0819289010475	-0.2337071561	-0.0111220311354	0.0663753671567	0.107698366787	0.0887941713499	3040000	3640000	0.488913333333333
MXRA7	chr17	76672550	76711016	-	ENSG00000182534.13		-0.0653701782993	0.236355579794	0.0425440152135		-0.0410595227197		76440000	76720000	0.0320857142857143
MXRA8	chr1	1352688	1361777	-	ENSG00000162576.16		0.218465830173	0.0479536888701	0.186617550983		0.223579844548		880000	1640000	0.366082894736842
MYADM	chr19	53864762	53876435	+	ENSG00000179820.16		-0.204600260294	0.0315034933837	-0.247286141165		-0.0915258393866		53800000	54080000	0.231292857142857
MYADML2	chr17	81939644	81947233	-	ENSG00000185105.5		-0.470313224545	-0.471885918671	-0.591675827259		-0.553456489826		81800000	82160000	0.591019444444445
MYB	chr6	135181307	135219173	+	ENSG00000118513.19	0.249310010243	0.0245125876758	0.000569601308539	-0.0831092083098	-0.192332154332	0.152750243277	-0.223939072205	134960000	135520000	0.395191071428571
MYBBP1A	chr17	4538896	4555631	-	ENSG00000132382.14	-0.472395873367	-0.241542554719	-0.500468729067	-0.3311564531	-0.0943965875061	-0.0530732766709	-0.485123854655	4400000	4720000	0.513653125
MYBL1	chr8	66562174	66614247	-	ENSG00000185697.16	-0.144703946287	-0.124014783117	-0.173726737641	-0.127780866727	0.102017654822	-0.353038784813	-0.185315368054	66440000	66640000	0.128765
MYBL2	chr20	43667018	43716495	+	ENSG00000101057.16	-0.4000031041	-0.161577777846	-0.594371418071	-0.895460423892	-0.602018450027	-0.476179364789	-0.991645757641	43440000	43720000	0.810778571428572
MYBPC1	chr12	101568352	101686028	+	ENSG00000196091.15		0.166595648294	-0.0808243544605	-0.0120439609193		0.145701600727		101400000	101880000	0.350733333333333
MYBPC2	chr19	50432891	50466321	+	ENSG00000086967.10		0.0271883857036	0.313534395367	0.0602569758884		-0.103396382564		50320000	50520000	0.564455
MYBPC3	chr11	47331405	47352702	-	ENSG00000134571.11	0.0760201401214	-0.0417293386928	0.114715666658	0.0842746670171	0.181043047404	-0.0472308757251	0.232001024224	47160000	47640000	0.5985375
MYBPH	chr1	203167810	203175826	-	ENSG00000133055.9	-0.0511820499515	-0.253281080751	-0.201473909796	0.102017338035	-0.59888805643	-0.205363684538	-0.0779510483014	203000000	203240000	0.267391666666667
MYBPHL	chr1	109292364	109307011	-	ENSG00000221986.7		-0.0510627265773	-0.205724299986	0.260038610133		0.0700396001938		109240000	109480000	0.7207875
MYC	chr8	127735433	127742951	+	ENSG00000136997.19	-0.525827481395	-0.530759592417	-0.865695642059	-0.523808848514	-0.156915094963	-0.790437789535	-0.437632399971	127720000	129760000	0.00756519607843137
MYCBP	chr1	38862492	38873368	-	ENSG00000214114.9	-0.160173214725	-0.146836796214	-0.215785114883	-0.10638584893	-0.192136535548	-0.0790867959825	0.140406473932	38840000	39080000	0.860966666666667
MYCBP2	chr13	77044656	77327094	-	ENSG00000005810.18	0.0224174640718	0.154626663846	0.447637794883	0.290703688274	-0.231668818163	0.049793501489	0.247038358675	77000000	77480000	0.318554166666667
MYCBPAP	chr17	50508383	50531501	+	ENSG00000136449.15		-0.0106965816838	0.204876163073	0.137605370441		-0.178537955556		50480000	50720000	0.1182625
MYCL	chr1	39895425	39902256	-	ENSG00000116990.11	-0.231952293961	-0.174305004244	-0.175758891797	-0.119472653222	-0.578657639432	-0.0703866518673	-0.288977714895	39760000	40040000	0.491942857142857
MYCN	chr2	15940549	15947007	+	ENSG00000134323.12	0.162918936373	-0.181895907221	-0.128186868426	-0.14096730676	-0.290789208323	-0.244514031275	-0.332300367586	15920000	16520000	0.0342483333333333
MYCT1	chr6	152697894	152724567	+	ENSG00000120279.6		0.398317699475	0.111751365551	0.00673050380925		0.155052691157		152360000	152840000	0.703945833333333
MYD88	chr3	38138477	38143022	+	ENSG00000172936.14	0.088196857981	-0.0598727657728	0.0428275256392	0.120041899569	0.211878841273	-0.202741478022	0.19147210245	38000000	38320000	0.432740625
MYDGF	chr19	4641373	4670362	-	ENSG00000074842.8	-0.109012111272	0.162174883392	0.105519775755	-0.13168678231	-0.160459374367	0.188561689791	-0.267280147299	4480000	5040000	0.660067857142857
MYEF2	chr15	48134631	48178353	-	ENSG00000104177.18	-0.124977180036	0.0115718799975	0.108524540979	-0.204824617239	-0.0704713266572	0.118659503712	-0.124594732561	48000000	48320000	0.442646875
MYEOV	chr11	69294150	69367726	+	ENSG00000172927.8								69080000	69640000	0.382410714285714
MYF5	chr12	80716911	80719671	+	ENSG00000111049.4	-0.0813938731522	-0.0471672535205	0.0933762937204	-0.107487610837	-0.485807902915	0.0437343677648	0.416249817564	79760000	80760000	0.956911
MYF6	chr12	80707633	80709474	+	ENSG00000111046.4	-0.108800570858	0.177444880858	-0.215228962761	0.273004600154	0.228250636822	0.53010247873	0.0819347579786	79760000	80760000	0.947633
MYH1	chr17	10492306	10518542	-	ENSG00000109061.10		-0.034475086001	0.100276859195	-0.123010415586		0.067553118141		10280000	10640000	0.337383333333333
MYH10	chr17	8474204	8630761	-	ENSG00000133026.12		0.156170789628	-0.154459094857	0.118056159953		-0.123628806872		8400000	8800000	0.4230975
MYH11	chr16	15703134	15857028	-	ENSG00000133392.18		-0.128648711718	0.0157406823302	-0.195599992906		0.008560298523		15400000	16200000	0.428715
MYH13	chr17	10300864	10373130	-	ENSG00000006788.14		1.09326395762	0.562430534884					10280000	10640000	0.741305555555556
MYH14	chr19	50188185	50310542	+	ENSG00000105357.18		0.0834935832298	-0.2374088052	-0.100511455593		0.393625830196		50120000	50320000	0.340925
MYH15	chr3	108380367	108529322	-	ENSG00000144821.10								107840000	108560000	0.0426083333333333
MYH2	chr17	10521147	10549700	-	ENSG00000125414.19	-0.00632080755154	0.0367327294211	0.0505620840475	0.0500275719995	0.0738417128996	-0.0032567510074	-0.169054147318	10280000	10640000	0.250833333333333
MYH3	chr17	10628525	10657309	-	ENSG00000109063.15		-0.0553899348304	0.0354808720988	-0.258851535709		-0.0624749133943		10600000	10880000	0.795325
MYH4	chr17	10443289	10469559	-	ENSG00000264424.1		-0.345420953777	-0.255962718584	0.319394733421		-0.588995319516		10280000	10640000	0.473447222222222
MYH6	chr14	23381981	23408273	-	ENSG00000197616.12	0.0649758357474	-0.0316165009041	0.152052659911	0.0927418127824	-0.0897409463358	0.114713577647	-0.0634390033805	23080000	23480000	0.1793175
MYH7	chr14	23412739	23435660	-	ENSG00000092054.13	0.163673938711	-0.0330010926909	-0.00359909525075	0.0472147261731	0.360729564456	-0.0691115587426	-0.107236632663	23080000	23480000	0.11085
MYH7B	chr20	34955809	35002437	+	ENSG00000078814.16		0.0980167054975	0.17233523862	0.0735699003811		0.233940201058		34800000	35120000	0.486903125
MYH8	chr17	10390321	10421950	-	ENSG00000133020.4		-0.284491021675	-0.751084356813	-0.142404040662		-0.26697438159		10280000	10640000	0.605694444444444
MYH9	chr22	36281276	36388067	-	ENSG00000100345.21	-0.0863392757328	-0.0616496497959	-0.138691289847	-0.181569504981	0.0461283336002	-0.320560963784	0.120594269049	36280000	36520000	0.549720833333333
MYL1	chr2	210290149	210315174	-	ENSG00000168530.16	-0.322743745936	0.0337059509717	0.0569657016275	-0.213202413114	0.104255045662	0.127785596369	0.0931065671207	210240000	211000000	0.901086842105263
MYL10	chr7	101613329	101629296	-	ENSG00000106436.7	-0.132855291376	0.51759076853	0.374853450477	-0.174513865892	0.173734361345	0.158941554912	0.312303816844	101520000	101840000	0.65845
MYL12A	chr18	3247480	3256236	+	ENSG00000101608.12	-0.172748633061	-0.171246676217	-0.39841990157	-0.247298515101	-0.0212961305686	0.194125422613	-0.31790527131	2920000	3280000	0.909666666666667
MYL12B	chr18	3261478	3278431	+	ENSG00000118680.13	-0.339611463203	0.258981432561	-0.480603961353	-0.0100488986904	-0.00251025035934	-0.449736944832	0.149690627956	2920000	3280000	0.94855
MYL2	chr12	110910818	110921443	-	ENSG00000111245.16	0.0455274591912	0.0961942980851	-0.0213437622445	0.0448577867027	0.397922079445	-0.115212269509	0.144654411334	110880000	111360000	0.913660416666667
MYL3	chr3	46835110	46882172	-	ENSG00000160808.11	0.307508568652	0.111462896674	0.259351902738	0.206459828656	-0.00869446976168	0.103300456467	0.0951150823655	46680000	46920000	0.157616666666667
MYL4	chr17	47200445	47223679	+	ENSG00000198336.9	0.177928950342	0.0631460311346	-0.0435122410961	-0.0539324102929	0.0931738490506	0.143685144305	0.0949070140746	47080000	47480000	0.3011125
MYL5	chr4	673579	682033	+	ENSG00000215375.6	-0.00502554810893	-0.122326997851	-0.0535678267226	-0.168075193777	0.110688577414	-0.0959334199395	-0.0948362697252	640000	1000000	0.093275
MYL6	chr12	56158160	56163496	+	ENSG00000092841.18	0.146531852473	-0.082831968732	0.0655851259621	-0.197429014606	-0.303037654689	0.00471102437025	-0.205665169977	56120000	56480000	0.106
MYL6B	chr12	56152255	56159647	+	ENSG00000196465.10	0.0457720599485	0.131063804065	0.0577274640069	0.126908371598	-0.306640535407	-0.227799219468	-0.0109727594201	56120000	56480000	0.0895972222222222
MYL7	chr7	44138863	44141332	-	ENSG00000106631.8	0.184029719356	0.0101041186021	0.288500546559	0.0982154653902	0.0639371231465	0.269995464559	0.201806111541	44040000	44200000	0.366675
MYL9	chr20	36541496	36551447	+	ENSG00000101335.10	0.020172014332	0.0293460473817	0.223615275189	0.047398381441	-0.00279545318937	-0.0202462709353	0.0534514629101	36440000	36920000	0.21145
MYLIP	chr6	16129085	16148248	+	ENSG00000007944.15	0.23520123061	-0.035278709608	-0.0214761474123	-0.0431067294547	-0.0866962973132	0.0572530289564	-0.103258200841	15680000	16240000	0.8019375
MYLK	chr3	123610048	123884331	-	ENSG00000065534.18	-0.397521343442	-0.219422166485	-0.198491542949	-0.316373337758	-0.120127340401	-0.0545317132306	-0.690534707425	123600000	124560000	0.703821875
MYLK2	chr20	31819307	31834689	+	ENSG00000101306.11	0.331510634277	0.0128981607088	0.197865022793	-0.145362323992	-0.0150308598696	0.108531623657	-0.257245407354	31760000	32120000	0.164741666666667
MYLK3	chr16	46702281	46790407	-	ENSG00000140795.13	-0.00250782307362	-0.069456738999	-0.204910609784	-0.129380232235	-0.285013176051	-0.0333146103198	-0.0687677923607	46640000	46840000	0.247965
MYLK4	chr6	2663628	2750922	-	ENSG00000145949.11	-0.334875154256	0.0982295276791	-0.0218920034876	-0.1788681982	0.110114384023	0.123047548324	-0.064468312577	1600000	2760000	0.00782586206896552
MYLPF	chr16	30370933	30377991	+	ENSG00000180209.12	-0.274195775594	-0.0248994500582	-0.143894695651	-0.170129878763	0.0191353271216	-0.0431834867963	0.0629315899528	30320000	30680000	0.141480555555556
MYMK	chr9	133514585	133528612	-	ENSG00000187616.5								133000000	133760000	0.304457894736842
MYMX	chr6	44216925	44218234	+	ENSG00000262179.3								44080000	44440000	0.380347222222222
MYNN	chr3	169772830	169789716	+	ENSG00000085274.15	-0.187270260033	-0.105165295717	0.0180408391642	-0.00698488799666	0.0997811005849	-0.32214887044	-0.00178567691745	169760000	170440000	0.0188676470588235
MYO10	chr5	16661906	16936288	-	ENSG00000145555.15		-0.104116974648	-0.0356021045767	0.0681251202243		-0.267231390874		16480000	17520000	0.561261538461539
MYO15A	chr17	18108705	18179802	+	ENSG00000091536.19	0.0908905342124	-0.176470440047	-0.00127761087916	0.108027686407	0.179214048496	-0.176748254958	-0.0560049112307	18040000	18400000	0.190847222222222
MYO15B	chr17	75588057	75626849	+	ENSG00000266714.9								75280000	75760000	0.641785416666667
MYO18A	chr17	29071123	29180412	-	ENSG00000196535.16	-0.0363066298723	-0.42903935319	-0.355472867257	-0.296726706209	0.0270234696658	-0.196041074998	-0.490956359722	28960000	29320000	0.387744444444444
MYO18B	chr22	25742143	26031041	+	ENSG00000133454.15		0.250012929731	0.198240238384	0.175531783453		0.159043276315		24680000	26360000	0.632227976190476
MYO19	chr17	36495632	36543435	-	ENSG00000278259.4		0.18054390335	-0.0599879333329	-0.00226506527753		0.218056891705		36440000	36600000	0.35353125
MYO1A	chr12	57028516	57051198	-	ENSG00000166866.13	-0.0215922197259	-0.100734547061	-0.382677923212	-0.156944433022	0.277614799832	0.0892189797823	0.00181297024889	57000000	57200000	0.74401
MYO1B	chr2	191245184	191425389	+	ENSG00000128641.19	0.25075993468	0.305920123273	-0.0858321425399	0.188032724326	-0.0514782472729	-0.00677485016278	0.143149982043	191240000	191520000	0.0185142857142857
MYO1C	chr17	1464185	1492686	-	ENSG00000197879.17		0.0869144843657	0.27649685484	0.111785363657		0.281747281065		1000000	1560000	0.120203571428571
MYO1D	chr17	32492521	32877177	-	ENSG00000176658.17		-0.0512174376949	-0.126213637517	-0.236321722128		0.143903411991		32440000	33000000	0.219326785714286
MYO1E	chr15	59132433	59372871	-	ENSG00000157483.9		-0.00839422669306	-0.321724922327	-0.144218772046		0.106074953872		58960000	59520000	0.262730357142857
MYO1F	chr19	8520777	8577577	-	ENSG00000142347.19		0.0406609914409	-0.100383006065	0.151274647278		0.0714379751224		8320000	8720000	0.3560575
MYO1G	chr7	44962661	44979088	-	ENSG00000136286.16		-0.186758777216	-0.179248041668	0.108228559741		0.0450360848397		44840000	45120000	0.503257142857143
MYO3A	chr10	25934228	26212532	+	ENSG00000095777.17	-0.130271967008	-0.0120273545775	-0.122000541742	-0.0343759166075	0.0646660226622	-0.152987926442	0.0654170267311	25720000	26320000	0.357046666666667
MYO3B	chr2	170178144	170655171	+	ENSG00000071909.18	-0.163756845289	-0.0228101994769	-0.0501835682741	0.180785682972	0.0449505096949	-0.0723894377387	-0.219685920515	170120000	170920000	0.07268
MYO5A	chr15	52307282	52529050	-	ENSG00000197535.14	0.251281194292	0.151887624332	0.0555871247836	0.143019867302	0.0182184192354	0.113758215261	0.10321420691	52240000	52560000	0.09671875
MYO5B	chr18	49822788	50195147	-	ENSG00000167306.20								49480000	50440000	0.255055208333333
MYO6	chr6	75749191	75919537	+	ENSG00000196586.16		-0.374631044857	-0.0405991368019	-0.369999208605		-0.17842665025		75600000	75920000	0.466221875
MYO7A	chr11	77128245	77215241	+	ENSG00000137474.22	-0.0502108673236	-0.160054038675	-0.156359763308	0.0339046914272	0.00786456430048	0.269430438456	0.184122716833	77120000	77640000	0.0158557692307692
MYO7B	chr2	127535801	127637729	+	ENSG00000169994.18		-0.134784502891	0.0987748183907					127520000	127680000	0.09875625
MYO9A	chr15	71822290	72118577	-	ENSG00000066933.16		-0.0559001888829	-0.0462500908678	-0.109860641713		0.109135465568		71800000	72200000	0.2035575
MYO9B	chr19	17075780	17214537	+	ENSG00000099331.13	-0.0802795810857	-0.00559344094813	-0.113888859904	-0.139431546939	-0.0370651325751	-0.180659863039	0.0472612718906	17040000	17320000	0.127785714285714
MYOC	chr1	171635416	171652688	-	ENSG00000034971.17	-0.161106424813	0.00233275032911	-0.0329836528403	0.153110854512	0.215237286672	0.1532699817	0.0291006349113	171480000	171800000	0.46035
MYOCD	chr17	12665889	12768949	+	ENSG00000141052.17		0.0250989591637	-0.0289396031904	0.105425916323		-0.0872878239642		12160000	13040000	0.574873863636364
MYOCOS	chr1	171600620	171638799	+	ENSG00000283683.1								171480000	171800000	0.3769375
MYOD1	chr11	17719570	17722136	+	ENSG00000129152.4	0.0148819273332	-0.0720258804179	-0.269994100819	-0.084235900361	-0.0461614012435	-0.0986437695578	0.0863662229441	17560000	18000000	0.362659090909091
MYOF	chr10	93306428	93482334	-	ENSG00000138119.17								92600000	93520000	0.0409413043478261
MYOG	chr1	203083128	203086012	-	ENSG00000122180.5	0.161049452862	-0.019156638143	0.0445713335369	0.191783177126	0.00278279202189	0.0537832317338	0.229988558661	203000000	203240000	0.641616666666667
MYOM1	chr18	3066806	3220108	-	ENSG00000101605.12		0.250371851989	0.288718244993	-0.0623095086208		0.0603423595837		2920000	3280000	0.166366666666667
MYOM2	chr8	2045045	2165552	+	ENSG00000036448.10		-0.086884900377	0.0417843072222	-0.0354306106203		-0.00504767539318		1840000	2240000	0.5126125
MYOM3	chr1	24056034	24112135	-	ENSG00000142661.19		-0.130719804931	0.14265604704	0.14590696968		0.0820819404287		23680000	24200000	0.168971153846154
MYORG	chr9	34366665	34376898	-	ENSG00000164976.9								34080000	34640000	0.469825
